pod,queue_sec,jct_sec
ph-application-1508364558011-31615-rfngd,87.0,93.0
ph-application-1508364558011-31714-26xpz,1990.0,2187.0
ph-application-1508364558011-31847-gftv2,103.0,104.0
ph-application-1508364558011-31851-l8mzc,101.0,107.0
ph-application-1508364558011-31856-t6wc6,104.0,181.0
ph-application-1508364558011-31873-srxkr,102.0,119.0
ph-application-1508364558011-31888-nwlhh,100.0,102.0
ph-application-1508364558011-31895-gk27r,103.0,110.0
ph-application-1508364558011-31921-lznhw,101.0,168.0
ph-application-1508364558011-31983-hm8vx,110.0,166.0
ph-application-1508364558011-32007-rtkvh,113.0,114.0
ph-application-1508364558011-32064-ssxxn,116.0,122.0
ph-application-1508364558011-32069-9szj9,124.0,125.0
ph-application-1508364558011-32174-d59t4,127.0,128.0
ph-application-1508364558011-32219-vrhnp,130.0,131.0
ph-application-1508364558011-32241-7pnrj,133.0,190.0
ph-application-1508364558011-32443-msxs8,141.0,223.0
ph-application-1508364558011-32497-vnt7f,140.0,141.0
ph-application-1508364558011-32499-8tt6q,138.0,144.0
ph-application-1508364558011-32589-p6sgr,141.0,267.0
ph-application-1508364558011-32646-lrxx6,144.0,150.0
ph-application-1508364558011-32667-jddhw,142.0,203.0
ph-application-1508364558011-32745-t2mcr,145.0,156.0
ph-application-1508364558011-32779-5hvhr,143.0,149.0
ph-application-1508364558011-32806-wvbm9,146.0,152.0
ph-application-1508364558011-32851-6z77m,144.0,150.0
ph-application-1508364558011-32889-qnmgq,147.0,178.0
ph-application-1508364558011-32946-zbq5j,150.0,152.0
ph-application-1508364558011-32978-pptrj,148.0,150.0
ph-application-1508364558011-33029-4rh42,146.0,148.0
ph-application-1508364558011-33031-lmvzh,149.0,151.0
ph-application-1508364558011-33085-w6s5s,147.0,259.0
ph-application-1508364558011-33101-nqzmd,146.0,147.0
ph-application-1508364558011-33116-m279c,148.0,150.0
ph-application-1508364558011-33153-2lzgj,147.0,148.0
ph-application-1508364558011-33174-nf2hc,148.0,154.0
ph-application-1508364558011-33175-zfqd8,150.0,151.0
ph-application-1508364558011-33209-fd5qh,284.0,331.0
ph-application-1508364558011-33243-8ncxb,149.0,155.0
ph-application-1508364558011-33322-8rhmn,2117.0,2123.0
ph-application-1508364558011-33324-nvfgq,150.0,156.0
ph-application-1508364558011-33346-28tm4,143.0,144.0
ph-application-1508364558011-33360-sn5gq,151.0,152.0
ph-application-1508364558011-33523-6rwwz,149.0,265.0
ph-application-1508364558011-33542-fzgpb,152.0,183.0
ph-application-1508364558011-33545-2lgxn,150.0,282.0
ph-application-1508364558011-33562-l9w7k,148.0,180.0
ph-application-1508364558011-33592-smgj4,156.0,208.0
ph-application-1508364558011-33630-kzpjt,165.0,351.0
ph-application-1508364558011-33699-wq2rd,178.0,184.0
ph-application-1508364558011-33708-pz4nx,176.0,192.0
ph-application-1508364558011-33709-f6v9z,184.0,190.0
ph-application-1508364558011-33723-ncppp,193.0,204.0
ph-application-1508364558011-33765-4qnst,191.0,197.0
ph-application-1508364558011-33777-djjn8,199.0,210.0
ph-application-1508364558011-33786-47wb7,197.0,248.0
ph-application-1508364558011-33860-bh7xc,200.0,236.0
ph-application-1508364558011-33910-prjr7,198.0,209.0
ph-application-1508364558011-34065-zzljr,206.0,238.0
ph-application-1508364558011-34096-jmtd9,210.0,221.0
ph-application-1508364558011-34134-p4ghj,208.0,219.0
ph-application-1508364558011-34196-nrwfm,221.0,232.0
ph-application-1508364558011-34251-qw2zl,219.0,230.0
ph-application-1508364558011-34256-dbf8t,227.0,238.0
ph-application-1508364558011-34261-r6pfb,236.0,247.0
ph-application-1508364558011-34329-cnpvx,239.0,265.0
ph-application-1508364558011-34385-59srg,242.0,243.0
ph-application-1508364558011-34405-qtzp6,245.0,261.0
ph-application-1508364558011-34440-r4877,243.0,249.0
ph-application-1508364558011-34484-s7rrw,251.0,333.0
ph-application-1508364558011-34506-vwzf2,260.0,311.0
ph-application-1508364558011-34510-mm9xc,258.0,269.0
ph-application-1508364558011-34531-nrs45,266.0,348.0
ph-application-1508364558011-34532-tx4xs,264.0,346.0
ph-application-1508364558011-34591-f88z8,262.0,319.0
ph-application-1508364558011-34599-4lkc6,260.0,322.0
ph-application-1508364558011-34726-x6zqp,263.0,324.0
ph-application-1508364558011-34739-krbnr,297.0,364.0
ph-application-1508364558011-34752-4l4tr,301.0,372.0
ph-application-1508364558011-34784-9msp4,314.0,375.0
ph-application-1508364558011-34890-jck9h,317.0,349.0
ph-application-1508364558011-34895-48fxx,315.0,327.0
ph-application-1508364558011-34905-wf7s2,318.0,340.0
ph-application-1508364558011-34907-4mlf4,327.0,348.0
ph-application-1508364558011-34937-8hnzt,330.0,356.0
ph-application-1508364558011-34960-sc5hh,328.0,339.0
ph-application-1508364558011-34966-78h6n,336.0,348.0
ph-application-1508364558011-34993-9hwbg,340.0,401.0
ph-application-1508364558011-35067-gpbc8,338.0,399.0
ph-application-1508364558011-35068-4j795,341.0,407.0
ph-application-1508364558011-35097-pcnj9,344.0,405.0
ph-application-1508364558011-35146-fk8p6,342.0,343.0
ph-application-1508364558011-35153-tdqqd,345.0,397.0
ph-application-1508364558011-35196-x65j4,343.0,440.0
ph-application-1508364558011-35297-zvpgx,346.0,347.0
ph-application-1508364558011-35351-5f2tq,350.0,351.0
ph-application-1508364558011-35419-dvsvt,348.0,349.0
ph-application-1508364558011-35456-4ptf7,351.0,352.0
ph-application-1508364558011-35538-m7t89,349.0,350.0
ph-application-1508364558011-35583-4qtv2,352.0,353.0
ph-application-1508364558011-35641-jw9f9,350.0,351.0
ph-application-1508364558011-35650-j5lnf,353.0,354.0
ph-application-1508364558011-35654-rcvbt,351.0,353.0
ph-application-1508364558011-35731-27k92,353.0,355.0
ph-application-1508364558011-35782-tmlvv,352.0,353.0
ph-application-1508364558011-35829-jrql4,355.0,356.0
ph-application-1508364558011-35919-88ctk,353.0,444.0
ph-application-1508364558011-35941-s7r8k,356.0,452.0
ph-application-1508364558011-36010-kdl2z,364.0,371.0
ph-application-1508364558011-36015-79cjc,362.0,369.0
ph-application-1508364558011-36024-czcd4,365.0,372.0
ph-application-1508364558011-36030-p46qd,369.0,375.0
ph-application-1508364558011-36037-mxpkt,367.0,373.0
ph-application-1508364558011-36120-qp9zt,365.0,371.0
ph-application-1508364558011-36165-jrpsc,368.0,369.0
ph-application-1508364558011-36171-rksv4,371.0,373.0
ph-application-1508364558011-36198-67nzs,369.0,371.0
ph-application-1508364558011-36207-gd7vc,367.0,369.0
ph-application-1508364558011-36249-phzlq,365.0,432.0
ph-application-1508364558011-36299-hdj6w,364.0,370.0
ph-application-1508364558011-36324-th7bp,366.0,373.0
ph-application-1508364558011-36330-5spwz,1962.0,1984.0
ph-application-1508364558011-36343-nmgjz,1987.0,2008.0
ph-application-1508364558011-36387-xxbcj,444.0,450.0
ph-application-1508364558011-36394-5bdrh,2010.0,2031.0
ph-application-1508364558011-36430-dcdsz,357.0,383.0
ph-application-1508364558011-36434-5zkq2,355.0,366.0
ph-application-1508364558011-36482-hrzvw,358.0,409.0
ph-application-1508364558011-36527-p2mfw,361.0,367.0
ph-application-1508364558011-36645-5gppz,2026.0,2033.0
ph-application-1508364558011-36741-6mlcj,362.0,368.0
ph-application-1508364558011-36798-rfgtt,365.0,371.0
ph-application-1508364558011-36822-2mrbc,369.0,375.0
ph-application-1508364558011-36870-pvw2b,372.0,408.0
ph-application-1508364558011-36886-hdrzm,370.0,376.0
ph-application-1508364558011-36888-f75tp,2025.0,2031.0
ph-application-1508364558011-36895-xzk9t,429.0,430.0
ph-application-1508364558011-36914-5mxwf,432.0,433.0
ph-application-1508364558011-36927-tzqkn,362.0,368.0
ph-application-1508364558011-37016-hrn8d,365.0,601.0
ph-application-1508364558011-37065-5rl5t,431.0,443.0
ph-application-1508364558011-37086-wzq9x,366.0,373.0
ph-application-1508364558011-37159-hfx9s,443.0,459.0
ph-application-1508364558011-37200-wnj7w,362.0,364.0
ph-application-1508364558011-37211-bmqxt,365.0,397.0
ph-application-1508364558011-37230-22xhd,369.0,395.0
ph-application-1508364558011-37291-v8htw,367.0,388.0
ph-application-1508364558011-37302-xhf2g,375.0,386.0
ph-application-1508364558011-37345-t2ztw,373.0,384.0
ph-application-1508364558011-37411-d47vt,376.0,388.0
ph-application-1508364558011-37418-jrgb9,380.0,386.0
ph-application-1508364558011-37432-zsztn,383.0,404.0
ph-application-1508364558011-37433-xx8ct,381.0,402.0
ph-application-1508364558011-37453-knjpq,379.0,390.0
ph-application-1508364558011-37464-bf7zf,393.0,409.0
ph-application-1508364558011-37467-7sck6,401.0,423.0
ph-application-1508364558011-37474-g4pnn,399.0,426.0
ph-application-1508364558011-37543-5z2z7,408.0,429.0
ph-application-1508364558011-37544-bnrfd,421.0,432.0
ph-application-1508364558011-37583-hr42h,425.0,436.0
ph-application-1508364558011-37589-4b9ms,428.0,440.0
ph-application-1508364558011-37590-9fn57,426.0,453.0
ph-application-1508364558011-37602-xxktr,424.0,456.0
ph-application-1508364558011-37610-m9smx,422.0,444.0
ph-application-1508364558011-37628-25ctd,420.0,432.0
ph-application-1508364558011-37682-tznb7,423.0,444.0
ph-application-1508364558011-37708-hcnhv,426.0,447.0
ph-application-1508364558011-37783-l9dql,1972.0,2208.0
ph-application-1508364558011-37844-ldwms,428.0,434.0
ph-application-1508364558011-37896-wmszs,2207.0,2224.0
ph-application-1508364558011-38015-46bpf,424.0,430.0
ph-application-1508364558011-38058-rb8ch,437.0,459.0
ph-application-1508364558011-38114-f8dk5,430.0,431.0
ph-application-1508364558011-38122-7wscf,428.0,430.0
ph-application-1508364558011-38154-lwpp4,426.0,428.0
ph-application-1508364558011-38194-w9jrx,429.0,431.0
ph-application-1508364558011-38217-flbf8,433.0,434.0
ph-application-1508364558011-38218-bxx22,431.0,432.0
ph-application-1508364558011-38229-tlqzg,429.0,430.0
ph-application-1508364558011-38308-bwggv,432.0,433.0
ph-application-1508364558011-38336-79hcq,430.0,431.0
ph-application-1508364558011-38375-4g26v,428.0,429.0
ph-application-1508364558011-38489-zx5gk,431.0,438.0
ph-application-1508364558011-38532-4zb5k,429.0,431.0
ph-application-1508364558011-38549-bgtdq,427.0,429.0
ph-application-1508364558011-38562-h62sj,431.0,432.0
ph-application-1508364558011-38635-8f4rh,429.0,430.0
ph-application-1508364558011-38657-p7qt6,432.0,435.0
ph-application-1508364558011-38685-4q4wb,430.0,433.0
ph-application-1508364558011-38725-8zm7h,428.0,431.0
ph-application-1508364558011-38760-cqpjj,426.0,429.0
ph-application-1508364558011-38844-ds8bh,424.0,437.0
ph-application-1508364558011-38862-zt8rn,422.0,435.0
ph-application-1508364558011-38916-gwg9h,421.0,433.0
ph-application-1508364558011-38922-fvg7k,423.0,435.0
ph-application-1508364558011-38930-f8fhr,421.0,433.0
ph-application-1508364558011-38932-qh22g,419.0,431.0
ph-application-1508364558011-38956-49d4j,417.0,429.0
ph-application-1508364558011-38966-l79th,426.0,437.0
ph-application-1508364558011-39104-xpmth,424.0,455.0
ph-application-1508364558011-39179-98z64,422.0,428.0
ph-application-1508364558011-39252-pcgll,425.0,452.0
ph-application-1508364558011-39402-84z6m,423.0,455.0
ph-application-1508364558011-39404-l422s,421.0,448.0
ph-application-1508364558011-39417-p6wkt,419.0,446.0
ph-application-1508364558011-39427-zsjst,422.0,438.0
ph-application-1508364558011-39456-vmsz7,426.0,457.0
ph-application-1508364558011-39649-2xw4m,439.0,460.0
ph-application-1508364558011-39717-k4sp9,443.0,479.0
ph-application-1508364558011-39743-jg5x7,441.0,467.0
ph-application-1508364558011-39799-9m2f7,439.0,451.0
ph-application-1508364558011-39870-wrt5c,437.0,449.0
ph-application-1508364558011-39877-zlsv6,440.0,451.0
ph-application-1508364558011-39887-4vd2x,449.0,455.0
ph-application-1508364558011-39893-26tr7,447.0,453.0
ph-application-1508364558011-39913-xjrjr,445.0,456.0
ph-application-1508364558011-39926-8d5f8,448.0,459.0
ph-application-1508364558011-40050-62tnm,446.0,467.0
ph-application-1508364558011-40063-8sgjx,449.0,456.0
ph-application-1508364558011-40066-7jrc7,447.0,464.0
ph-application-1508364558011-40067-ccgkm,445.0,462.0
ph-application-1508364558011-40075-8mhhj,448.0,470.0
ph-application-1508364558011-40087-w4cwc,447.0,478.0
ph-application-1508364558011-40089-4ztww,450.0,461.0
ph-application-1508364558011-40138-8ksps,448.0,469.0
ph-application-1508364558011-40184-j9fzc,451.0,462.0
ph-application-1508364558011-40205-57jm2,476.0,477.0
ph-application-1508364558011-40239-jf9rn,452.0,539.0
ph-application-1508364558011-40270-5sxnr,450.0,457.0
ph-application-1508364558011-40300-swwbj,448.0,495.0
ph-application-1508364558011-40394-vwh6s,452.0,493.0
ph-application-1508364558011-40603-kcmm8,455.0,461.0
ph-application-1508364558011-40647-8kjnl,453.0,459.0
ph-application-1508364558011-40649-flclg,451.0,457.0
ph-application-1508364558011-40660-7hhg2,454.0,475.0
ph-application-1508364558011-40680-n6zl9,463.0,469.0
ph-application-1508364558011-40693-57rwf,461.0,482.0
ph-application-1508364558011-40811-hk2wr,459.0,691.0
ph-application-1508364558011-40920-dpl92,457.0,464.0
ph-application-1508364558011-41037-x8b7s,465.0,477.0
ph-application-1508364558011-41144-d986m,462.0,464.0
ph-application-1508364558011-41252-sctmn,466.0,467.0
ph-application-1508364558011-41265-479hs,464.0,465.0
ph-application-1508364558011-41356-v4x4x,467.0,468.0
ph-application-1508364558011-41376-l6sxj,465.0,466.0
ph-application-1508364558011-41420-qdtzj,468.0,475.0
ph-application-1508364558011-41453-dq97l,466.0,473.0
ph-application-1508364558011-41484-snlkh,464.0,466.0
ph-application-1508364558011-41495-6vqtr,2070.0,2081.0
ph-application-1508364558011-41602-lvr6d,466.0,472.0
ph-application-1508364558011-41686-87tlt,464.0,590.0
ph-application-1508364558011-41729-6dmt6,462.0,468.0
ph-application-1508364558011-41734-ng75l,460.0,461.0
ph-application-1508364558011-41757-khztm,463.0,469.0
ph-application-1508364558011-41824-knc65,461.0,467.0
ph-application-1508364558011-41901-qg28c,459.0,465.0
ph-application-1508364558011-42065-mhflv,462.0,488.0
ph-application-1508364558011-42071-88gnt,460.0,467.0
ph-application-1508364558011-42302-qrl89,463.0,470.0
ph-application-1508364558011-42304-crw67,462.0,568.0
ph-application-1508364558011-42306-99tfd,460.0,476.0
ph-application-1508364558011-42324-lzhhz,463.0,479.0
ph-application-1508364558011-42342-gfwgv,466.0,487.0
ph-application-1508364558011-42361-qd8v8,469.0,500.0
ph-application-1508364558011-42418-k7qbx,478.0,484.0
ph-application-1508364558011-42421-hvr6j,471.0,477.0
ph-application-1508364558011-42469-gm8lx,739.0,740.0
ph-application-1508364558011-42556-8psb5,477.0,483.0
ph-application-1508364558011-42649-nf7fj,741.0,742.0
ph-application-1508364558011-42768-tbrzj,479.0,535.0
ph-application-1508364558011-42788-mtgp8,477.0,533.0
ph-application-1508364558011-42811-dhtqj,475.0,481.0
ph-application-1508364558011-42878-76r8l,478.0,489.0
ph-application-1508364558011-42892-rvtch,481.0,487.0
ph-application-1508364558011-42908-nnf8g,2034.0,2040.0
ph-application-1508364558011-42986-p67t9,482.0,489.0
ph-application-1508364558011-43094-zs6q9,2040.0,2172.0
ph-application-1508364558011-43127-2xrfv,484.0,490.0
ph-application-1508364558011-43260-6hxmf,482.0,708.0
ph-application-1508364558011-43265-r6snv,485.0,646.0
ph-application-1508364558011-43339-zhv85,488.0,490.0
ph-application-1508364558011-43346-55g4x,492.0,498.0
ph-application-1508364558011-43353-jxhr8,500.0,506.0
ph-application-1508364558011-43407-mz42x,509.0,515.0
ph-application-1508364558011-43537-99h86,512.0,578.0
ph-application-1508364558011-43538-bkv9m,510.0,521.0
ph-application-1508364558011-43572-znhq8,513.0,520.0
ph-application-1508364558011-43573-dkjmt,517.0,538.0
ph-application-1508364558011-43577-bc9g5,520.0,536.0
ph-application-1508364558011-43599-5q4mb,518.0,534.0
ph-application-1508364558011-43612-dwrvl,516.0,543.0
ph-application-1508364558011-43625-xb2mv,535.0,546.0
ph-application-1508364558011-43628-69vwl,533.0,560.0
ph-application-1508364558011-43645-jhtrw,531.0,543.0
ph-application-1508364558011-43649-7948v,540.0,566.0
ph-application-1508364558011-43685-sl5pv,543.0,549.0
ph-application-1508364558011-43697-9l47g,541.0,552.0
ph-application-1508364558011-43767-gs5xx,550.0,561.0
ph-application-1508364558011-43933-f4s6s,553.0,590.0
ph-application-1508364558011-43949-wlzm8,551.0,583.0
ph-application-1508364558011-43965-zxrzz,549.0,571.0
ph-application-1508364558011-43967-w4rcq,558.0,624.0
ph-application-1508364558011-43983-z6gzk,556.0,582.0
ph-application-1508364558011-43986-kwsms,564.0,580.0
ph-application-1508364558011-43992-x5r7b,568.0,599.0
ph-application-1508364558011-44042-vtmzw,576.0,582.0
ph-application-1508364558011-44077-w6tnf,579.0,586.0
ph-application-1508364558011-44091-hzpjp,578.0,594.0
ph-application-1508364558011-44097-4f86s,576.0,597.0
ph-application-1508364558011-44166-9l7h9,579.0,600.0
ph-application-1508364558011-44208-mnwzh,582.0,613.0
ph-application-1508364558011-44223-fkd6m,585.0,591.0
ph-application-1508364558011-44225-8hhtb,589.0,590.0
ph-application-1508364558011-44247-jscqc,587.0,593.0
ph-application-1508364558011-44259-4p66s,590.0,601.0
ph-application-1508364558011-44278-gqzqq,588.0,600.0
ph-application-1508364558011-44322-b7wzl,586.0,598.0
ph-application-1508364558011-44323-gcz99,589.0,600.0
ph-application-1508364558011-44367-brpnm,587.0,599.0
ph-application-1508364558011-44385-rhrl7,591.0,607.0
ph-application-1508364558011-44399-4qvg2,594.0,605.0
ph-application-1508364558011-44473-bl8q8,592.0,604.0
ph-application-1508364558011-44480-gf7ns,638.0,644.0
ph-application-1508364558011-44524-ffbnf,588.0,595.0
ph-application-1508364558011-44573-rgnw5,591.0,603.0
ph-application-1508364558011-44581-5rfv2,589.0,601.0
ph-application-1508364558011-44605-22vpw,588.0,604.0
ph-application-1508364558011-44634-46f6h,591.0,602.0
ph-application-1508364558011-44636-4zwrd,594.0,610.0
ph-application-1508364558011-44653-bvdnp,592.0,604.0
ph-application-1508364558011-44655-2bs7j,590.0,597.0
ph-application-1508364558011-44676-bd9f7,593.0,610.0
ph-application-1508364558011-44716-fdh24,591.0,603.0
ph-application-1508364558011-44846-vsb55,627.0,628.0
ph-application-1508364558011-44851-hhv6v,593.0,599.0
ph-application-1508364558011-44913-8d955,591.0,602.0
ph-application-1508364558011-44942-7t2mz,589.0,610.0
ph-application-1508364558011-44951-dfv84,592.0,598.0
ph-application-1508364558011-45015-4swml,601.0,612.0
ph-application-1508364558011-45037-dqfx2,599.0,610.0
ph-application-1508364558011-45072-jqrrj,597.0,613.0
ph-application-1508364558011-45136-z2dkb,605.0,611.0
ph-application-1508364558011-45170-5cc27,609.0,615.0
ph-application-1508364558011-45210-qbpss,607.0,618.0
ph-application-1508364558011-45216-ndwmf,610.0,621.0
ph-application-1508364558011-45217-dkpxz,608.0,609.0
ph-application-1508364558011-45374-s2qzj,606.0,617.0
ph-application-1508364558011-45431-pk2gh,609.0,631.0
ph-application-1508364558011-45486-sssxf,607.0,629.0
ph-application-1508364558011-45494-fkdwx,605.0,622.0
ph-application-1508364558011-45546-f97mb,604.0,660.0
ph-application-1508364558011-45574-7lkqq,602.0,678.0
ph-application-1508364558011-45581-5kp75,605.0,671.0
ph-application-1508364558011-45614-bdcbh,608.0,674.0
ph-application-1508364558011-45626-lvwpf,606.0,662.0
ph-application-1508364558011-45649-bggp6,614.0,621.0
ph-application-1508364558011-45659-pf79g,618.0,824.0
ph-application-1508364558011-45712-rxmfc,616.0,622.0
ph-application-1508364558011-45733-z4tvx,667.0,668.0
ph-application-1508364558011-45741-xd8b6,617.0,763.0
ph-application-1508364558011-45775-mgd54,652.0,658.0
ph-application-1508364558011-45778-68c22,618.0,625.0
ph-application-1508364558011-45831-q24hl,627.0,633.0
ph-application-1508364558011-46093-chmhk,636.0,642.0
ph-application-1508364558011-46168-9zq7d,660.0,667.0
ph-application-1508364558011-46181-6dvvt,637.0,643.0
ph-application-1508364558011-46186-44wlt,1999.0,2005.0
ph-application-1508364558011-46191-m5rhz,644.0,650.0
ph-application-1508364558011-46214-wfhk8,642.0,648.0
ph-application-1508364558011-46241-lz9qp,650.0,657.0
ph-application-1508364558011-46269-tkncn,2002.0,2008.0
ph-application-1508364558011-46364-jh2ss,2010.0,2032.0
ph-application-1508364558011-46396-xrnlp,645.0,676.0
ph-application-1508364558011-46466-vfghl,653.0,660.0
ph-application-1508364558011-46488-2t8nn,2030.0,2036.0
ph-application-1508364558011-46540-hndws,648.0,655.0
ph-application-1508364558011-46615-x2kj4,646.0,653.0
ph-application-1508364558011-46637-hzp5m,644.0,651.0
ph-application-1508364558011-46665-7m8qt,653.0,679.0
ph-application-1508364558011-46696-hf6z7,683.0,689.0
ph-application-1508364558011-46744-p9ckq,2029.0,2155.0
ph-application-1508364558011-46796-99qvd,636.0,643.0
ph-application-1508364558011-46834-nqrc7,645.0,651.0
ph-application-1508364558011-46991-vhj8r,653.0,659.0
ph-application-1508364558011-47041-m56km,683.0,689.0
ph-application-1508364558011-47090-dplhj,655.0,661.0
ph-application-1508364558011-47101-gvj6b,658.0,664.0
ph-application-1508364558011-47107-lfbmh,661.0,667.0
ph-application-1508364558011-47170-gpnc6,665.0,696.0
ph-application-1508364558011-47184-kbvkp,668.0,674.0
ph-application-1508364558011-47271-wsdlp,677.0,818.0
ph-application-1508364558011-47305-dhmct,680.0,686.0
ph-application-1508364558011-47345-gmllz,678.0,740.0
ph-application-1508364558011-47362-z9xgm,740.0,746.0
ph-application-1508364558011-47419-7lqc9,674.0,681.0
ph-application-1508364558011-47478-8nmmp,672.0,784.0
ph-application-1508364558011-47502-brggq,681.0,687.0
ph-application-1508364558011-47521-rlq57,679.0,750.0
ph-application-1508364558011-47539-jb72n,682.0,688.0
ph-application-1508364558011-47621-xd8j9,685.0,692.0
ph-application-1508364558011-47640-dxc7j,683.0,690.0
ph-application-1508364558011-47645-h6wr8,687.0,693.0
ph-application-1508364558011-47660-cnz7q,690.0,696.0
ph-application-1508364558011-47714-x6xz6,688.0,694.0
ph-application-1508364558011-47803-xpmjr,691.0,697.0
ph-application-1508364558011-47850-6j4p8,695.0,701.0
