pod,queue_sec,jct_sec
ph-application-1508364558011-32241-bw7tf,103.0,159.0
ph-application-1508364558011-32443-t2dbq,136.0,218.0
ph-application-1508364558011-32497-nb27h,134.0,136.0
ph-application-1508364558011-32499-rx7kc,143.0,149.0
ph-application-1508364558011-32589-dh9bq,135.0,262.0
ph-application-1508364558011-32646-kcjwk,144.0,150.0
ph-application-1508364558011-32667-gk4vv,147.0,208.0
ph-application-1508364558011-32745-gsw2k,145.0,156.0
ph-application-1508364558011-32779-k9tv9,148.0,154.0
ph-application-1508364558011-32806-pkc2j,146.0,152.0
ph-application-1508364558011-32851-lfp2m,154.0,160.0
ph-application-1508364558011-32889-zfnrj,152.0,184.0
ph-application-1508364558011-32946-nt54c,828.0,831.0
ph-application-1508364558011-32978-7gdff,826.0,829.0
ph-application-1508364558011-33029-8pf79,824.0,827.0
ph-application-1508364558011-33031-thxgh,822.0,825.0
ph-application-1508364558011-33085-572v9,820.0,933.0
ph-application-1508364558011-33101-nsxtg,819.0,821.0
ph-application-1508364558011-33116-b7v8p,817.0,819.0
ph-application-1508364558011-33153-r9mkg,815.0,817.0
ph-application-1508364558011-33174-hl8bv,132.0,139.0
ph-application-1508364558011-33175-9pgdj,822.0,824.0
ph-application-1508364558011-33209-prlp6,819.0,865.0
ph-application-1508364558011-33243-sjmjk,138.0,145.0
ph-application-1508364558011-33322-lv6z4,919.0,926.0
ph-application-1508364558011-33324-txcxd,175.0,182.0
ph-application-1508364558011-33346-jsc7r,811.0,812.0
ph-application-1508364558011-33360-5fl2f,809.0,810.0
ph-application-1508364558011-33523-c4pd7,922.0,1040.0
ph-application-1508364558011-33542-hg6vp,127.0,158.0
ph-application-1508364558011-33545-dps24,918.0,1051.0
ph-application-1508364558011-33562-lvvfm,133.0,164.0
ph-application-1508364558011-33592-mxj2g,146.0,197.0
ph-application-1508364558011-33630-swsx4,912.0,1100.0
ph-application-1508364558011-33699-7fkrw,152.0,158.0
ph-application-1508364558011-33708-mwmgc,161.0,177.0
ph-application-1508364558011-33709-gwthz,159.0,165.0
ph-application-1508364558011-33723-mpxjn,162.0,173.0
ph-application-1508364558011-33765-7dzzh,160.0,166.0
ph-application-1508364558011-33777-lw7h8,163.0,174.0
ph-application-1508364558011-33786-xf97c,788.0,839.0
ph-application-1508364558011-33860-fnj9m,786.0,822.0
ph-application-1508364558011-33910-rhr8q,162.0,173.0
ph-application-1508364558011-34065-r7pfw,782.0,813.0
ph-application-1508364558011-34096-rhgg7,163.0,174.0
ph-application-1508364558011-34134-z9qw8,161.0,172.0
ph-application-1508364558011-34196-dk5lh,164.0,175.0
ph-application-1508364558011-34251-9kwp5,167.0,179.0
ph-application-1508364558011-34256-bzdxv,808.0,819.0
ph-application-1508364558011-34261-9245m,812.0,823.0
ph-application-1508364558011-34329-cp6lr,815.0,841.0
ph-application-1508364558011-34385-mvsgx,876.0,879.0
ph-application-1508364558011-34405-h5tqp,811.0,827.0
ph-application-1508364558011-34440-sg7xp,161.0,167.0
ph-application-1508364558011-34484-x97kq,870.0,953.0
ph-application-1508364558011-34506-nzxj4,868.0,921.0
ph-application-1508364558011-34510-5tpgx,803.0,815.0
ph-application-1508364558011-34531-cdn4t,864.0,947.0
ph-application-1508364558011-34532-nxdsm,863.0,945.0
ph-application-1508364558011-34591-t2pr6,870.0,926.0
ph-application-1508364558011-34599-g2dqg,915.0,976.0
ph-application-1508364558011-34726-z4bcd,929.0,990.0
ph-application-1508364558011-34739-gnm6w,943.0,1010.0
ph-application-1508364558011-34752-fh5fx,941.0,1013.0
ph-application-1508364558011-34784-wwcg5,939.0,1001.0
ph-application-1508364558011-34890-4cjg5,785.0,817.0
ph-application-1508364558011-34895-qmh2x,787.0,798.0
ph-application-1508364558011-34905-csxvr,790.0,811.0
ph-application-1508364558011-34907-fgf2f,788.0,810.0
ph-application-1508364558011-34937-b97zj,792.0,818.0
ph-application-1508364558011-34960-x57qw,795.0,806.0
ph-application-1508364558011-34966-ntd8j,793.0,804.0
ph-application-1508364558011-34993-km4d6,953.0,1014.0
ph-application-1508364558011-35067-88sb2,956.0,1017.0
ph-application-1508364558011-35068-nx274,965.0,1031.0
ph-application-1508364558011-35097-7mkxt,968.0,1029.0
ph-application-1508364558011-35146-f55x2,982.0,983.0
ph-application-1508364558011-35153-wztm6,985.0,1036.0
ph-application-1508364558011-35196-kb9cc,983.0,1079.0
ph-application-1508364558011-35297-bj9bj,986.0,987.0
ph-application-1508364558011-35351-hf9r6,990.0,991.0
ph-application-1508364558011-35419-9s562,993.0,994.0
ph-application-1508364558011-35456-kmwcr,996.0,997.0
ph-application-1508364558011-35538-mvhvj,994.0,995.0
ph-application-1508364558011-35583-nhhv4,997.0,999.0
ph-application-1508364558011-35641-mg6ft,995.0,997.0
ph-application-1508364558011-35650-dkfhb,999.0,1000.0
ph-application-1508364558011-35654-2xl25,997.0,998.0
ph-application-1508364558011-35731-2tgzx,995.0,996.0
ph-application-1508364558011-35782-qr5w2,993.0,994.0
ph-application-1508364558011-35829-9jwzx,996.0,997.0
ph-application-1508364558011-35919-sgf24,994.0,1086.0
ph-application-1508364558011-35941-6r8kh,992.0,1089.0
ph-application-1508364558011-36010-82w5z,80.0,86.0
ph-application-1508364558011-36015-6jhg5,78.0,84.0
ph-application-1508364558011-36024-xkqp5,755.0,762.0
ph-application-1508364558011-36030-7wd8v,758.0,765.0
ph-application-1508364558011-36037-qppxz,757.0,763.0
ph-application-1508364558011-36120-984d2,755.0,761.0
ph-application-1508364558011-36165-cscpp,978.0,980.0
ph-application-1508364558011-36171-6lpx7,981.0,983.0
ph-application-1508364558011-36198-wqm8n,979.0,981.0
ph-application-1508364558011-36207-njq8t,977.0,979.0
ph-application-1508364558011-36249-r8fr4,975.0,1042.0
ph-application-1508364558011-36299-lpsfp,743.0,749.0
ph-application-1508364558011-36324-sxvm9,746.0,752.0
ph-application-1508364558011-36330-ns52n,1064.0,1085.0
ph-application-1508364558011-36343-tbhpw,1088.0,1109.0
ph-application-1508364558011-36387-96wcp,1112.0,1119.0
ph-application-1508364558011-36394-6t95p,1121.0,1142.0
ph-application-1508364558011-36430-cvdnc,966.0,993.0
ph-application-1508364558011-36434-l8fqg,964.0,976.0
ph-application-1508364558011-36482-sjdv6,963.0,1014.0
ph-application-1508364558011-36527-zwbx7,971.0,977.0
ph-application-1508364558011-36645-6g4mg,1137.0,1143.0
ph-application-1508364558011-36741-ffdqs,972.0,978.0
ph-application-1508364558011-36798-4n8nc,986.0,992.0
ph-application-1508364558011-36822-nnbxl,973.0,980.0
ph-application-1508364558011-36870-v9l76,977.0,1013.0
ph-application-1508364558011-36886-f9jh5,990.0,997.0
ph-application-1508364558011-36888-xchds,1136.0,1142.0
ph-application-1508364558011-36895-drbtq,1086.0,1088.0
ph-application-1508364558011-36914-7sqrr,1142.0,1144.0
ph-application-1508364558011-36927-ddspd,982.0,989.0
ph-application-1508364558011-37016-24j8m,1138.0,1375.0
ph-application-1508364558011-37065-b8rgk,1141.0,1153.0
ph-application-1508364558011-37086-9hqw6,987.0,993.0
ph-application-1508364558011-37159-nn4jq,1153.0,1169.0
ph-application-1508364558011-37200-5w7gq,1130.0,1132.0
ph-application-1508364558011-37211-6wqs4,981.0,1012.0
ph-application-1508364558011-37230-cpq84,979.0,1005.0
ph-application-1508364558011-37291-f4z2r,982.0,1003.0
ph-application-1508364558011-37302-cdr6k,985.0,997.0
ph-application-1508364558011-37345-zvlp2,989.0,1000.0
ph-application-1508364558011-37411-mp2km,987.0,998.0
ph-application-1508364558011-37418-zjh6r,995.0,1001.0
ph-application-1508364558011-37432-gtn9k,1114.0,1136.0
ph-application-1508364558011-37433-z86r4,1113.0,1134.0
ph-application-1508364558011-37453-pbpvq,1115.0,1127.0
ph-application-1508364558011-37464-ddz85,1129.0,1145.0
ph-application-1508364558011-37467-s28lq,1132.0,1154.0
ph-application-1508364558011-37474-6lgdc,1130.0,1157.0
ph-application-1508364558011-37543-xsnlb,1144.0,1166.0
ph-application-1508364558011-37544-qlkgh,1142.0,1154.0
ph-application-1508364558011-37583-sgtkg,1140.0,1152.0
ph-application-1508364558011-37589-vv9ck,1138.0,1150.0
ph-application-1508364558011-37590-l9pvm,1137.0,1164.0
ph-application-1508364558011-37602-svmcg,1145.0,1176.0
ph-application-1508364558011-37610-4hbrd,1148.0,1170.0
ph-application-1508364558011-37628-6w4bk,1146.0,1158.0
ph-application-1508364558011-37682-zpshk,1144.0,1166.0
ph-application-1508364558011-37708-cbbdp,1142.0,1164.0
ph-application-1508364558011-37783-qlllx,1325.0,1561.0
ph-application-1508364558011-37844-b697s,1148.0,1155.0
ph-application-1508364558011-37896-grjpm,1564.0,1580.0
ph-application-1508364558011-38015-dscjr,1150.0,1156.0
ph-application-1508364558011-38058-jrjps,1158.0,1180.0
ph-application-1508364558011-38114-v6hqc,1146.0,1147.0
ph-application-1508364558011-38122-xjqhw,1149.0,1150.0
ph-application-1508364558011-38154-tpq97,1147.0,1148.0
ph-application-1508364558011-38194-k4wdn,1150.0,1152.0
ph-application-1508364558011-38217-trdlb,1149.0,1150.0
ph-application-1508364558011-38218-s5cvh,1152.0,1153.0
ph-application-1508364558011-38229-59c8c,1150.0,1151.0
ph-application-1508364558011-38308-gvm22,1148.0,1149.0
ph-application-1508364558011-38336-nnlcx,1151.0,1152.0
ph-application-1508364558011-38375-nclvv,1149.0,1150.0
ph-application-1508364558011-38489-f5w9t,1147.0,1153.0
ph-application-1508364558011-38532-l29bk,1557.0,1560.0
ph-application-1508364558011-38549-mhrl4,1148.0,1150.0
ph-application-1508364558011-38562-sl97m,1146.0,1148.0
ph-application-1508364558011-38635-654qc,1149.0,1151.0
ph-application-1508364558011-38657-nsk8g,1148.0,1149.0
ph-application-1508364558011-38685-tct6b,1146.0,1147.0
ph-application-1508364558011-38725-tqknz,1149.0,1152.0
ph-application-1508364558011-38760-9jl7m,1147.0,1150.0
ph-application-1508364558011-38844-hkmsd,1145.0,1158.0
ph-application-1508364558011-38862-n5n44,1143.0,1156.0
ph-application-1508364558011-38916-lhn87,1141.0,1154.0
ph-application-1508364558011-38922-kxtpf,1140.0,1152.0
ph-application-1508364558011-38930-q46rq,1138.0,1150.0
ph-application-1508364558011-38932-lsnng,1145.0,1157.0
ph-application-1508364558011-38956-rfrdc,1143.0,1155.0
ph-application-1508364558011-38966-ctf5m,1147.0,1158.0
ph-application-1508364558011-39104-jm2n2,1145.0,1176.0
ph-application-1508364558011-39179-dq94z,1143.0,1150.0
ph-application-1508364558011-39252-nkrrt,1141.0,1168.0
ph-application-1508364558011-39402-t566w,1139.0,1171.0
ph-application-1508364558011-39404-xs4sb,1147.0,1173.0
ph-application-1508364558011-39417-x46qf,1145.0,1172.0
ph-application-1508364558011-39427-jjq2p,1143.0,1160.0
ph-application-1508364558011-39456-zh6ln,1146.0,1178.0
ph-application-1508364558011-39649-c6v6q,1160.0,1181.0
ph-application-1508364558011-39717-rntjh,1158.0,1195.0
ph-application-1508364558011-39743-mfjv8,1162.0,1188.0
ph-application-1508364558011-39799-g78x6,1160.0,1171.0
ph-application-1508364558011-39870-jf9ch,1163.0,1174.0
ph-application-1508364558011-39877-6wwrj,1161.0,1172.0
ph-application-1508364558011-39887-2h2rl,1169.0,1176.0
ph-application-1508364558011-39893-pkss9,1167.0,1173.0
ph-application-1508364558011-39913-mt8dd,1170.0,1181.0
ph-application-1508364558011-39926-rchc4,1168.0,1179.0
ph-application-1508364558011-40050-wngc7,1166.0,1187.0
ph-application-1508364558011-40063-b7ts9,1169.0,1175.0
ph-application-1508364558011-40066-9vt5k,1167.0,1183.0
ph-application-1508364558011-40067-649nj,1170.0,1186.0
ph-application-1508364558011-40075-nvt85,1174.0,1195.0
ph-application-1508364558011-40087-4bbpg,1172.0,1203.0
ph-application-1508364558011-40089-qz5rv,1170.0,1181.0
ph-application-1508364558011-40138-4n49p,1168.0,1190.0
ph-application-1508364558011-40184-sxbzz,1176.0,1187.0
ph-application-1508364558011-40205-qwl69,1190.0,1191.0
ph-application-1508364558011-40239-t9rgw,1468.0,1556.0
ph-application-1508364558011-40270-2vtn9,1170.0,1177.0
ph-application-1508364558011-40300-fq8lz,1464.0,1512.0
ph-application-1508364558011-40394-7w65f,1462.0,1505.0
ph-application-1508364558011-40603-52ghd,1169.0,1176.0
ph-application-1508364558011-40647-mgsw7,1168.0,1174.0
ph-application-1508364558011-40649-sw42k,1171.0,1177.0
ph-application-1508364558011-40660-58ccf,1454.0,1477.0
ph-application-1508364558011-40680-rx84c,1172.0,1178.0
ph-application-1508364558011-40693-r76lh,1450.0,1473.0
ph-application-1508364558011-40811-zs85r,1449.0,1681.0
ph-application-1508364558011-40920-fftdw,1171.0,1178.0
ph-application-1508364558011-41037-qz8fp,1445.0,1457.0
ph-application-1508364558011-41144-8k8tn,1447.0,1448.0
ph-application-1508364558011-41252-zk8kk,1450.0,1452.0
ph-application-1508364558011-41265-f7r6m,1454.0,1455.0
ph-application-1508364558011-41356-khv25,1452.0,1453.0
ph-application-1508364558011-41376-lw92p,1455.0,1456.0
ph-application-1508364558011-41420-x5xw8,1157.0,1164.0
ph-application-1508364558011-41453-bsxb6,1156.0,1162.0
ph-application-1508364558011-41484-zc5c4,1460.0,1461.0
ph-application-1508364558011-41495-hggsl,1665.0,1676.0
ph-application-1508364558011-41602-xxjbp,1150.0,1156.0
ph-application-1508364558011-41686-gsqbg,1459.0,1586.0
ph-application-1508364558011-41729-f92qr,1441.0,1447.0
ph-application-1508364558011-41734-frhp8,1144.0,1145.0
ph-application-1508364558011-41757-zkjdx,1453.0,1460.0
ph-application-1508364558011-41824-gb2tk,1451.0,1458.0
ph-application-1508364558011-41901-kbr5h,1449.0,1456.0
ph-application-1508364558011-42065-ntz24,1458.0,1484.0
ph-application-1508364558011-42071-bx2s5,1456.0,1462.0
ph-application-1508364558011-42302-6pzh9,1454.0,1460.0
ph-application-1508364558011-42304-pcd55,1452.0,1558.0
ph-application-1508364558011-42306-mjq7x,1455.0,1471.0
ph-application-1508364558011-42324-9vwfg,1458.0,1474.0
ph-application-1508364558011-42342-f95tv,1456.0,1477.0
ph-application-1508364558011-42361-sh9hm,1470.0,1501.0
ph-application-1508364558011-42418-6pbqm,1473.0,1480.0
ph-application-1508364558011-42421-mn254,1477.0,1483.0
ph-application-1508364558011-42469-btt8j,1538.0,1539.0
ph-application-1508364558011-42556-rc2cr,1478.0,1484.0
ph-application-1508364558011-42649-qqvct,1540.0,1541.0
ph-application-1508364558011-42768-h96qc,1474.0,1531.0
ph-application-1508364558011-42788-8qxnv,1472.0,1529.0
ph-application-1508364558011-42811-qmwkd,1475.0,1481.0
ph-application-1508364558011-42878-7nqnv,1479.0,1490.0
ph-application-1508364558011-42892-g7rfc,1482.0,1488.0
ph-application-1508364558011-42908-8pbnk,1628.0,1635.0
ph-application-1508364558011-42986-p9lqw,1483.0,1489.0
ph-application-1508364558011-43094-t787z,1635.0,1766.0
ph-application-1508364558011-43127-pvsk2,1484.0,1491.0
ph-application-1508364558011-43260-54sfn,1769.0,1997.0
ph-application-1508364558011-43265-725kw,1767.0,1930.0
ph-application-1508364558011-43339-lbjgh,1479.0,1480.0
ph-application-1508364558011-43346-gx878,1482.0,1488.0
ph-application-1508364558011-43353-qbhc8,1480.0,1486.0
ph-application-1508364558011-43407-9rx9f,1483.0,1489.0
ph-application-1508364558011-43537-wgcn6,1486.0,1553.0
ph-application-1508364558011-43538-zvqp6,1484.0,1496.0
ph-application-1508364558011-43572-pdnq7,1488.0,1494.0
ph-application-1508364558011-43573-l7fqc,1507.0,1529.0
ph-application-1508364558011-43577-w6bwn,1505.0,1522.0
ph-application-1508364558011-43599-kphh2,1503.0,1520.0
ph-application-1508364558011-43612-55blz,1501.0,1528.0
ph-application-1508364558011-43625-vwrzl,1499.0,1511.0
ph-application-1508364558011-43628-ph7r4,1508.0,1534.0
ph-application-1508364558011-43645-z4lth,1511.0,1522.0
ph-application-1508364558011-43649-z7jrz,1514.0,1540.0
ph-application-1508364558011-43685-tlnpg,1512.0,1518.0
ph-application-1508364558011-43697-jgntr,1516.0,1527.0
ph-application-1508364558011-43767-m2gtg,1519.0,1530.0
ph-application-1508364558011-43933-w4hr6,1517.0,1553.0
ph-application-1508364558011-43949-lwvtv,1515.0,1546.0
ph-application-1508364558011-43965-cxc5p,1523.0,1545.0
ph-application-1508364558011-43967-4tfq4,1723.0,1791.0
ph-application-1508364558011-43983-tzgcc,1520.0,1546.0
ph-application-1508364558011-43986-s2j8f,1518.0,1534.0
ph-application-1508364558011-43992-6fm75,1717.0,1750.0
ph-application-1508364558011-44042-pzklw,1519.0,1525.0
ph-application-1508364558011-44077-2p4gq,1522.0,1528.0
ph-application-1508364558011-44091-5574m,1711.0,1729.0
ph-application-1508364558011-44097-tbn89,1709.0,1732.0
ph-application-1508364558011-44166-kpxbc,1708.0,1730.0
ph-application-1508364558011-44208-ts7rc,1706.0,1738.0
ph-application-1508364558011-44223-dmxt5,1517.0,1523.0
ph-application-1508364558011-44225-p5bx7,1521.0,1522.0
ph-application-1508364558011-44247-4n487,1519.0,1525.0
ph-application-1508364558011-44259-9ddcg,1718.0,1729.0
ph-application-1508364558011-44278-8cc52,1721.0,1733.0
ph-application-1508364558011-44322-wqs7f,1720.0,1731.0
ph-application-1508364558011-44323-hxnls,1728.0,1740.0
ph-application-1508364558011-44367-zmfgw,1726.0,1738.0
ph-application-1508364558011-44385-htkvh,1724.0,1741.0
ph-application-1508364558011-44399-jmslv,1727.0,1739.0
ph-application-1508364558011-44473-fms96,1726.0,1737.0
ph-application-1508364558011-44480-4k4bv,1739.0,1746.0
ph-application-1508364558011-44524-2rh7v,1738.0,1744.0
ph-application-1508364558011-44573-gcgzc,1746.0,1758.0
ph-application-1508364558011-44581-tz4z5,1744.0,1756.0
ph-application-1508364558011-44605-4qskw,1742.0,1759.0
ph-application-1508364558011-44634-qsjkc,1740.0,1752.0
ph-application-1508364558011-44636-kp4gp,1738.0,1755.0
ph-application-1508364558011-44653-9z86t,1741.0,1752.0
ph-application-1508364558011-44655-wxmhn,1750.0,1756.0
ph-application-1508364558011-44676-pkrx4,1748.0,1764.0
ph-application-1508364558011-44716-28wxr,1746.0,1758.0
ph-application-1508364558011-44846-g8kzz,1755.0,1756.0
ph-application-1508364558011-44851-c6crm,1758.0,1765.0
ph-application-1508364558011-44913-8g7fs,1756.0,1768.0
ph-application-1508364558011-44942-zlkfc,1754.0,1776.0
ph-application-1508364558011-44951-kq87k,1752.0,1759.0
ph-application-1508364558011-45015-988mj,1750.0,1762.0
ph-application-1508364558011-45037-ndw8q,1753.0,1764.0
ph-application-1508364558011-45072-7gqkw,1757.0,1773.0
ph-application-1508364558011-45136-9hvq5,1755.0,1761.0
ph-application-1508364558011-45170-mbkh5,1758.0,1764.0
ph-application-1508364558011-45210-45ctx,1756.0,1767.0
ph-application-1508364558011-45216-29nc5,1759.0,1770.0
ph-application-1508364558011-45217-lcg88,1768.0,1769.0
ph-application-1508364558011-45374-lbc6m,1766.0,1777.0
ph-application-1508364558011-45431-sdbd5,1769.0,1791.0
ph-application-1508364558011-45486-b5l6x,1767.0,1789.0
ph-application-1508364558011-45494-jdp8k,1765.0,1782.0
ph-application-1508364558011-45546-8nhj5,1764.0,1820.0
ph-application-1508364558011-45574-vslks,1762.0,1838.0
ph-application-1508364558011-45581-qp626,1769.0,1835.0
ph-application-1508364558011-45614-499jq,1778.0,1844.0
ph-application-1508364558011-45626-kslk5,1781.0,1837.0
ph-application-1508364558011-45649-gx266,1779.0,1785.0
ph-application-1508364558011-45659-zqgm6,1777.0,1984.0
ph-application-1508364558011-45712-zmtn5,1785.0,1792.0
ph-application-1508364558011-45733-86r4k,1826.0,1827.0
ph-application-1508364558011-45741-wx472,1829.0,1976.0
ph-application-1508364558011-45775-vqjwq,1827.0,1834.0
ph-application-1508364558011-45778-zfj5n,1788.0,1794.0
ph-application-1508364558011-45831-94jk8,1797.0,1803.0
ph-application-1508364558011-46093-dzj5r,1800.0,1806.0
ph-application-1508364558011-46168-kjtkx,1830.0,1836.0
ph-application-1508364558011-46181-645wb,1801.0,1808.0
ph-application-1508364558011-46186-wd8hv,1970.0,1976.0
ph-application-1508364558011-46191-cs8cb,1824.0,1830.0
ph-application-1508364558011-46214-fq8pr,1822.0,1829.0
ph-application-1508364558011-46241-8j9pj,1831.0,1838.0
ph-application-1508364558011-46269-4fb7w,1973.0,1979.0
ph-application-1508364558011-46364-pc5k2,1981.0,2003.0
ph-application-1508364558011-46396-r87w5,1825.0,1857.0
ph-application-1508364558011-46466-c66vt,1823.0,1830.0
ph-application-1508364558011-46488-c79qc,2002.0,2008.0
ph-application-1508364558011-46540-hmwt9,1819.0,1826.0
ph-application-1508364558011-46615-fwrv7,1817.0,1824.0
ph-application-1508364558011-46637-pdfcj,1815.0,1822.0
ph-application-1508364558011-46665-j2nkl,1823.0,1850.0
ph-application-1508364558011-46696-k86mg,1853.0,1860.0
ph-application-1508364558011-46744-h8425,2001.0,2127.0
ph-application-1508364558011-46796-q7ccx,1817.0,1824.0
ph-application-1508364558011-46834-8vz4p,1826.0,1832.0
ph-application-1508364558011-46991-lfbmh,1835.0,1841.0
ph-application-1508364558011-47041-dhfh8,1854.0,1860.0
ph-application-1508364558011-47090-hgqpc,1836.0,1842.0
ph-application-1508364558011-47101-npqvk,1839.0,1846.0
ph-application-1508364558011-47107-b4dp5,1843.0,1849.0
ph-application-1508364558011-47170-8252k,1846.0,1877.0
ph-application-1508364558011-47184-fxvlf,1849.0,1855.0
ph-application-1508364558011-47271-8dpgh,2114.0,2255.0
ph-application-1508364558011-47305-l2lmr,1851.0,1857.0
ph-application-1508364558011-47345-5g8j5,2110.0,2172.0
