pod,queue_sec,jct_sec
ph-application-1508364558011-31856-xwxb5,69.0,145.0
ph-application-1508364558011-31873-mkwx7,36.0,53.0
ph-application-1508364558011-31888-47fns,1052.0,1054.0
ph-application-1508364558011-31895-qqhzf,17.0,23.0
ph-application-1508364558011-31921-nmdxh,143.0,209.0
ph-application-1508364558011-31983-cnkrx,59.0,115.0
ph-application-1508364558011-32007-xxbs8,1044.0,1046.0
ph-application-1508364558011-32064-4nncc,14.0,20.0
ph-application-1508364558011-32069-4wscq,232.0,234.0
ph-application-1508364558011-32174-jqj4t,1017.0,1018.0
ph-application-1508364558011-32219-l4cw9,1020.0,1022.0
ph-application-1508364558011-32241-8nfns,129.0,185.0
ph-application-1508364558011-32443-c9cjp,183.0,264.0
ph-application-1508364558011-32497-822m8,1036.0,1037.0
ph-application-1508364558011-32499-rgnkj,15.0,22.0
ph-application-1508364558011-32589-clwwr,1010.0,1137.0
ph-application-1508364558011-32646-2n4px,6.0,13.0
ph-application-1508364558011-32667-n9pxp,127.0,188.0
ph-application-1508364558011-32745-lkdxd,18.0,29.0
ph-application-1508364558011-32779-lvgdc,11.0,17.0
ph-application-1508364558011-32806-fm262,14.0,20.0
ph-application-1508364558011-32851-sxppq,12.0,18.0
ph-application-1508364558011-32889-fmct4,45.0,76.0
ph-application-1508364558011-32946-s2m59,989.0,990.0
ph-application-1508364558011-32978-n4n2k,1003.0,1004.0
ph-application-1508364558011-33029-pl94h,1001.0,1002.0
ph-application-1508364558011-33031-tzx5h,1079.0,1080.0
ph-application-1508364558011-33085-4vzht,907.0,1018.0
ph-application-1508364558011-33101-tvvmq,894.0,895.0
ph-application-1508364558011-33116-2nv4x,988.0,989.0
ph-application-1508364558011-33153-g55v7,1007.0,1008.0
ph-application-1508364558011-33174-fl22h,5.0,11.0
ph-application-1508364558011-33175-jmvj9,1080.0,1081.0
ph-application-1508364558011-33209-9h6v9,1379.0,1425.0
ph-application-1508364558011-33243-gx2rh,11.0,17.0
ph-application-1508364558011-33322-fphm6,1615.0,1621.0
ph-application-1508364558011-33324-cjrzj,43.0,49.0
ph-application-1508364558011-33346-cq9pc,1004.0,1005.0
ph-application-1508364558011-33360-5phg6,917.0,918.0
ph-application-1508364558011-33523-qkwwl,920.0,1036.0
ph-application-1508364558011-33542-qtjg9,66.0,97.0
ph-application-1508364558011-33545-xstbb,980.0,1111.0
ph-application-1508364558011-33562-9c5v2,67.0,98.0
ph-application-1508364558011-33592-rv2w9,111.0,162.0
ph-application-1508364558011-33630-n2dpm,1128.0,1315.0
ph-application-1508364558011-33699-n699n,15.0,21.0
ph-application-1508364558011-33708-pn8f8,33.0,49.0
ph-application-1508364558011-33709-gfdqj,11.0,17.0
ph-application-1508364558011-33723-lrr5m,29.0,40.0
ph-application-1508364558011-33765-q5tjx,12.0,18.0
ph-application-1508364558011-33777-cm5tv,19.0,30.0
ph-application-1508364558011-33786-j54ls,135.0,186.0
ph-application-1508364558011-33860-vck88,82.0,118.0
ph-application-1508364558011-33910-t7rl2,18.0,30.0
ph-application-1508364558011-34065-8nb54,52.0,83.0
ph-application-1508364558011-34096-d2dm7,29.0,41.0
ph-application-1508364558011-34134-6g4gh,32.0,44.0
ph-application-1508364558011-34196-h2xb4,15.0,26.0
ph-application-1508364558011-34251-j9rbn,18.0,30.0
ph-application-1508364558011-34256-pfmtw,27.0,38.0
ph-application-1508364558011-34261-92sfz,19.0,31.0
ph-application-1508364558011-34329-4mlbl,53.0,79.0
ph-application-1508364558011-34385-cslg5,154.0,156.0
ph-application-1508364558011-34405-l2n56,29.0,45.0
ph-application-1508364558011-34440-vxkfr,6.0,13.0
ph-application-1508364558011-34484-ngs9j,544.0,625.0
ph-application-1508364558011-34506-cwpmf,115.0,167.0
ph-application-1508364558011-34510-2q8jn,21.0,32.0
ph-application-1508364558011-34531-p9stk,543.0,624.0
ph-application-1508364558011-34532-l5hxd,536.0,617.0
ph-application-1508364558011-34591-gbtwl,143.0,199.0
ph-application-1508364558011-34599-4m296,152.0,213.0
ph-application-1508364558011-34726-xtfl5,150.0,211.0
ph-application-1508364558011-34739-rbchw,339.0,406.0
ph-application-1508364558011-34752-cbrm8,468.0,539.0
ph-application-1508364558011-34784-2ct4h,211.0,272.0
ph-application-1508364558011-34890-kgjjn,59.0,90.0
ph-application-1508364558011-34895-8ph8p,16.0,27.0
ph-application-1508364558011-34905-g8lzd,45.0,66.0
ph-application-1508364558011-34907-pg4tq,38.0,59.0
ph-application-1508364558011-34937-cppdn,77.0,103.0
ph-application-1508364558011-34960-zrlg9,23.0,35.0
ph-application-1508364558011-34966-dzfzw,16.0,27.0
ph-application-1508364558011-34993-45sbg,267.0,328.0
ph-application-1508364558011-35067-rt9zf,286.0,347.0
ph-application-1508364558011-35068-v2wx9,409.0,476.0
ph-application-1508364558011-35097-hgjj6,271.0,333.0
ph-application-1508364558011-35146-49s84,887.0,888.0
ph-application-1508364558011-35153-xj5sc,184.0,236.0
ph-application-1508364558011-35196-8x4m8,792.0,889.0
ph-application-1508364558011-35297-kv7h2,891.0,893.0
ph-application-1508364558011-35351-xgn8f,1023.0,1024.0
ph-application-1508364558011-35419-m9t52,802.0,804.0
ph-application-1508364558011-35456-qltck,768.0,770.0
ph-application-1508364558011-35538-mp5p2,984.0,986.0
ph-application-1508364558011-35583-htvfr,892.0,894.0
ph-application-1508364558011-35641-8g2nr,954.0,955.0
ph-application-1508364558011-35650-jzt2v,1000.0,1001.0
ph-application-1508364558011-35654-sk2g4,987.0,988.0
ph-application-1508364558011-35731-vqznz,889.0,891.0
ph-application-1508364558011-35782-kkvh5,1005.0,1006.0
ph-application-1508364558011-35829-pzlgz,917.0,919.0
ph-application-1508364558011-35919-4xzl8,735.0,826.0
ph-application-1508364558011-35941-w6vbs,781.0,877.0
ph-application-1508364558011-36010-wcm4l,13.0,19.0
ph-application-1508364558011-36015-4fd9f,11.0,18.0
ph-application-1508364558011-36024-hvh9x,14.0,21.0
ph-application-1508364558011-36030-lj5g8,18.0,24.0
ph-application-1508364558011-36037-f2gkw,11.0,17.0
ph-application-1508364558011-36120-8hrnx,9.0,15.0
ph-application-1508364558011-36165-9n4sw,979.0,981.0
ph-application-1508364558011-36171-t5pwt,865.0,867.0
ph-application-1508364558011-36198-wjwzt,970.0,972.0
ph-application-1508364558011-36207-rf9m6,963.0,965.0
ph-application-1508364558011-36249-h6z5p,430.0,496.0
ph-application-1508364558011-36299-r8jjg,7.0,13.0
ph-application-1508364558011-36324-l66mq,10.0,16.0
ph-application-1508364558011-36330-9d6dl,1514.0,1535.0
ph-application-1508364558011-36343-9cwjx,1565.0,1586.0
ph-application-1508364558011-36387-7fv6k,55.0,62.0
ph-application-1508364558011-36394-q85vw,1535.0,1556.0
ph-application-1508364558011-36430-6bwxt,113.0,140.0
ph-application-1508364558011-36434-hrbc8,24.0,36.0
ph-application-1508364558011-36482-7x7fw,333.0,385.0
ph-application-1508364558011-36527-jhl6c,20.0,27.0
ph-application-1508364558011-36645-9tt7s,1445.0,1451.0
ph-application-1508364558011-36741-s9nbp,16.0,23.0
ph-application-1508364558011-36798-dpd6d,24.0,31.0
ph-application-1508364558011-36822-rdkbr,12.0,19.0
ph-application-1508364558011-36870-bqtq4,128.0,165.0
ph-application-1508364558011-36886-r8mb5,8.0,15.0
ph-application-1508364558011-36888-ntkhf,1369.0,1375.0
ph-application-1508364558011-36895-pcwft,674.0,676.0
ph-application-1508364558011-36914-sxgc7,715.0,716.0
ph-application-1508364558011-36927-t2wc9,10.0,16.0
ph-application-1508364558011-37016-82qmp,988.0,1224.0
ph-application-1508364558011-37065-cxzzs,249.0,261.0
ph-application-1508364558011-37086-ghfzk,9.0,15.0
ph-application-1508364558011-37159-wrzn5,636.0,652.0
ph-application-1508364558011-37200-7jzsr,655.0,657.0
ph-application-1508364558011-37211-rg897,132.0,164.0
ph-application-1508364558011-37230-k5tvj,99.0,126.0
ph-application-1508364558011-37291-kt9x5,72.0,93.0
ph-application-1508364558011-37302-xdvss,28.0,39.0
ph-application-1508364558011-37345-9gqxk,52.0,64.0
ph-application-1508364558011-37411-pmjdm,40.0,51.0
ph-application-1508364558011-37418-2t7zm,12.0,18.0
ph-application-1508364558011-37432-68mnh,72.0,93.0
ph-application-1508364558011-37433-6fnn8,80.0,101.0
ph-application-1508364558011-37453-87h9n,42.0,53.0
ph-application-1508364558011-37464-p8gxs,56.0,72.0
ph-application-1508364558011-37467-8bhs9,59.0,80.0
ph-application-1508364558011-37474-9mcdn,124.0,150.0
ph-application-1508364558011-37543-rp4pk,75.0,97.0
ph-application-1508364558011-37544-f84gc,32.0,44.0
ph-application-1508364558011-37583-kq68n,35.0,46.0
ph-application-1508364558011-37589-jzc58,38.0,49.0
ph-application-1508364558011-37590-pxx2w,119.0,145.0
ph-application-1508364558011-37602-pt9g6,133.0,164.0
ph-application-1508364558011-37610-z6z8t,68.0,90.0
ph-application-1508364558011-37628-ssqg7,35.0,47.0
ph-application-1508364558011-37682-9mp5v,70.0,91.0
ph-application-1508364558011-37708-7kjsw,88.0,110.0
ph-application-1508364558011-37783-xgfz7,2333.0,2570.0
ph-application-1508364558011-37844-9pl94,12.0,18.0
ph-application-1508364558011-37896-xphzd,1397.0,1413.0
ph-application-1508364558011-38015-877k8,13.0,19.0
ph-application-1508364558011-38058-fhsk5,822.0,844.0
ph-application-1508364558011-38114-tzqkx,880.0,881.0
ph-application-1508364558011-38122-46sxq,802.0,804.0
ph-application-1508364558011-38154-dk4ns,864.0,866.0
ph-application-1508364558011-38194-68zw4,868.0,869.0
ph-application-1508364558011-38217-vfllv,855.0,857.0
ph-application-1508364558011-38218-lpln4,842.0,844.0
ph-application-1508364558011-38229-7kc85,846.0,848.0
ph-application-1508364558011-38308-cqb24,801.0,802.0
ph-application-1508364558011-38336-cm2rc,837.0,838.0
ph-application-1508364558011-38375-8hlzn,781.0,782.0
ph-application-1508364558011-38489-g6hz5,15.0,21.0
ph-application-1508364558011-38532-5pvqd,873.0,874.0
ph-application-1508364558011-38549-kq7t7,717.0,718.0
ph-application-1508364558011-38562-ht9l9,837.0,839.0
ph-application-1508364558011-38635-g495t,782.0,783.0
ph-application-1508364558011-38657-6qpn2,823.0,824.0
ph-application-1508364558011-38685-cbh6p,842.0,843.0
ph-application-1508364558011-38725-xgpc7,765.0,766.0
ph-application-1508364558011-38760-lbcv9,806.0,807.0
ph-application-1508364558011-38844-7rfrv,32.0,43.0
ph-application-1508364558011-38862-rzmzc,35.0,47.0
ph-application-1508364558011-38916-vmj7h,49.0,60.0
ph-application-1508364558011-38922-m9gkb,47.0,58.0
ph-application-1508364558011-38930-p9lrn,40.0,51.0
ph-application-1508364558011-38932-hqqgb,32.0,44.0
ph-application-1508364558011-38956-tgdkh,31.0,42.0
ph-application-1508364558011-38966-7wprd,49.0,60.0
ph-application-1508364558011-39104-qzbrs,188.0,220.0
ph-application-1508364558011-39179-wk4th,9.0,15.0
ph-application-1508364558011-39252-l2q6m,143.0,169.0
ph-application-1508364558011-39402-22mw2,187.0,218.0
ph-application-1508364558011-39404-vrcgv,149.0,175.0
ph-application-1508364558011-39417-qp2g5,147.0,173.0
ph-application-1508364558011-39427-btf8k,82.0,99.0
ph-application-1508364558011-39456-nqlfv,174.0,206.0
ph-application-1508364558011-39649-8ddcg,130.0,152.0
ph-application-1508364558011-39717-dhk45,249.0,285.0
ph-application-1508364558011-39743-pcxwg,168.0,195.0
ph-application-1508364558011-39799-hj8gx,46.0,57.0
ph-application-1508364558011-39870-5l8wr,44.0,55.0
ph-application-1508364558011-39877-6jv5p,63.0,74.0
ph-application-1508364558011-39887-wgvqb,24.0,31.0
ph-application-1508364558011-39893-vxkrc,28.0,34.0
ph-application-1508364558011-39913-fbkhs,31.0,42.0
ph-application-1508364558011-39926-2xpkr,60.0,72.0
ph-application-1508364558011-40050-g5zlt,110.0,132.0
ph-application-1508364558011-40063-xnxvq,9.0,16.0
ph-application-1508364558011-40066-mrnkx,70.0,86.0
ph-application-1508364558011-40067-ptpcv,78.0,95.0
ph-application-1508364558011-40075-j6n6g,108.0,129.0
ph-application-1508364558011-40087-lqv8h,200.0,231.0
ph-application-1508364558011-40089-56cnj,57.0,68.0
ph-application-1508364558011-40138-n9gjc,128.0,149.0
ph-application-1508364558011-40184-rkb6b,63.0,74.0
ph-application-1508364558011-40205-pbxvb,308.0,309.0
ph-application-1508364558011-40239-2qsp5,640.0,727.0
ph-application-1508364558011-40270-z9cgt,15.0,21.0
ph-application-1508364558011-40300-wkqfn,466.0,512.0
ph-application-1508364558011-40394-4mm2n,427.0,469.0
ph-application-1508364558011-40603-snr29,14.0,21.0
ph-application-1508364558011-40647-zt8sn,18.0,24.0
ph-application-1508364558011-40649-7wxpk,16.0,22.0
ph-application-1508364558011-40660-5vxlq,150.0,171.0
ph-application-1508364558011-40680-vnms2,12.0,18.0
ph-application-1508364558011-40693-dvrd6,119.0,141.0
ph-application-1508364558011-40811-kd85j,844.0,1075.0
ph-application-1508364558011-40920-78nhj,16.0,23.0
ph-application-1508364558011-41037-lbjtd,45.0,57.0
ph-application-1508364558011-41144-ls6sp,764.0,765.0
ph-application-1508364558011-41252-fjlfd,746.0,747.0
ph-application-1508364558011-41265-kd2t9,733.0,734.0
ph-application-1508364558011-41356-p87c8,763.0,764.0
ph-application-1508364558011-41376-md4q6,745.0,746.0
ph-application-1508364558011-41420-gvmln,12.0,19.0
ph-application-1508364558011-41453-v5vrv,16.0,22.0
ph-application-1508364558011-41484-kwrlz,446.0,448.0
ph-application-1508364558011-41495-fqtzz,1222.0,1233.0
ph-application-1508364558011-41602-zvq4d,15.0,21.0
ph-application-1508364558011-41686-lwtm2,733.0,859.0
ph-application-1508364558011-41729-h5vj4,21.0,28.0
ph-application-1508364558011-41734-n6lnv,14.0,15.0
ph-application-1508364558011-41757-8cc48,12.0,19.0
ph-application-1508364558011-41824-mlxzk,31.0,37.0
ph-application-1508364558011-41901-68gt4,34.0,41.0
ph-application-1508364558011-42065-b8w92,174.0,200.0
ph-application-1508364558011-42071-6v5ql,20.0,26.0
ph-application-1508364558011-42302-qm9h6,23.0,29.0
ph-application-1508364558011-42304-f8xcp,688.0,795.0
ph-application-1508364558011-42306-xsh8t,103.0,119.0
ph-application-1508364558011-42324-svwwq,96.0,112.0
ph-application-1508364558011-42342-m6dct,135.0,157.0
ph-application-1508364558011-42361-tm9m6,314.0,345.0
ph-application-1508364558011-42418-p5phl,42.0,49.0
ph-application-1508364558011-42421-x7m7l,14.0,21.0
ph-application-1508364558011-42469-96wqc,658.0,660.0
ph-application-1508364558011-42556-769bg,15.0,22.0
ph-application-1508364558011-42649-phbjk,1000.0,1002.0
ph-application-1508364558011-42768-n5nmd,439.0,496.0
ph-application-1508364558011-42788-nq8h8,453.0,510.0
ph-application-1508364558011-42811-5244n,34.0,40.0
ph-application-1508364558011-42878-q8ppv,58.0,69.0
ph-application-1508364558011-42892-wng8h,14.0,20.0
ph-application-1508364558011-42908-wdzdk,1100.0,1107.0
ph-application-1508364558011-42986-2wtwr,15.0,21.0
ph-application-1508364558011-43094-zs5hh,1645.0,1777.0
ph-application-1508364558011-43127-d7j7x,16.0,23.0
ph-application-1508364558011-43260-fl4f6,810.0,1036.0
ph-application-1508364558011-43265-jsd2b,696.0,858.0
ph-application-1508364558011-43339-5gz2g,21.0,22.0
ph-application-1508364558011-43346-rz578,14.0,20.0
ph-application-1508364558011-43353-9vl9l,17.0,23.0
ph-application-1508364558011-43407-pr42c,15.0,21.0
ph-application-1508364558011-43537-p5c2x,505.0,571.0
ph-application-1508364558011-43538-c42ds,69.0,80.0
ph-application-1508364558011-43572-9r7lg,45.0,52.0
ph-application-1508364558011-43573-sqkvm,112.0,133.0
ph-application-1508364558011-43577-fx5bg,78.0,95.0
ph-application-1508364558011-43599-mjppz,76.0,93.0
ph-application-1508364558011-43612-zmvth,275.0,302.0
ph-application-1508364558011-43625-jvdc8,67.0,79.0
ph-application-1508364558011-43628-7rl44,261.0,287.0
ph-application-1508364558011-43645-4k5th,63.0,74.0
ph-application-1508364558011-43649-dhgwl,257.0,283.0
ph-application-1508364558011-43685-ftc8w,48.0,55.0
ph-application-1508364558011-43697-wg7xz,57.0,69.0
ph-application-1508364558011-43767-f882p,71.0,82.0
ph-application-1508364558011-43933-ks76h,339.0,375.0
ph-application-1508364558011-43949-tg9hr,321.0,352.0
ph-application-1508364558011-43965-v44tg,239.0,261.0
ph-application-1508364558011-43967-tq24d,487.0,553.0
ph-application-1508364558011-43983-pv6v6,267.0,293.0
ph-application-1508364558011-43986-jjtrf,202.0,218.0
ph-application-1508364558011-43992-vbphq,295.0,326.0
ph-application-1508364558011-44042-mbf62,18.0,24.0
ph-application-1508364558011-44077-75xnx,16.0,22.0
ph-application-1508364558011-44091-bjrhz,199.0,215.0
ph-application-1508364558011-44097-tjvvr,213.0,235.0
ph-application-1508364558011-44166-gqbgb,195.0,216.0
ph-application-1508364558011-44208-525lw,267.0,299.0
ph-application-1508364558011-44223-x6mwz,17.0,23.0
ph-application-1508364558011-44225-f85qk,20.0,21.0
ph-application-1508364558011-44247-dld6z,18.0,24.0
ph-application-1508364558011-44259-g7txv,84.0,96.0
ph-application-1508364558011-44278-2zlmj,98.0,109.0
ph-application-1508364558011-44322-rswnh,112.0,123.0
ph-application-1508364558011-44323-jv4ht,62.0,73.0
ph-application-1508364558011-44367-trhzv,156.0,167.0
ph-application-1508364558011-44385-zb2lx,164.0,181.0
ph-application-1508364558011-44399-v287q,88.0,99.0
ph-application-1508364558011-44473-rq2pc,92.0,103.0
ph-application-1508364558011-44480-hll28,121.0,128.0
ph-application-1508364558011-44524-7zkzv,29.0,36.0
ph-application-1508364558011-44573-28rr5,144.0,155.0
ph-application-1508364558011-44581-xr4ng,57.0,68.0
ph-application-1508364558011-44605-m2j4d,188.0,204.0
ph-application-1508364558011-44634-7vwcl,121.0,133.0
ph-application-1508364558011-44636-svmfp,151.0,167.0
ph-application-1508364558011-44653-wdndd,117.0,129.0
ph-application-1508364558011-44655-l8j4n,14.0,21.0
ph-application-1508364558011-44676-jfr79,145.0,161.0
ph-application-1508364558011-44716-pqk6m,79.0,90.0
ph-application-1508364558011-44846-qc2pt,491.0,493.0
ph-application-1508364558011-44851-d6xdd,54.0,60.0
ph-application-1508364558011-44913-vtmkc,62.0,74.0
ph-application-1508364558011-44942-xz65v,188.0,209.0
ph-application-1508364558011-44951-jws27,48.0,54.0
ph-application-1508364558011-45015-z8ljt,104.0,115.0
ph-application-1508364558011-45037-dpmc2,86.0,98.0
ph-application-1508364558011-45072-rf8gw,169.0,185.0
ph-application-1508364558011-45136-5xp9n,29.0,36.0
ph-application-1508364558011-45170-46j2k,32.0,39.0
ph-application-1508364558011-45210-58d8f,89.0,101.0
ph-application-1508364558011-45216-d8n5l,87.0,99.0
ph-application-1508364558011-45217-jh8t7,750.0,751.0
ph-application-1508364558011-45374-l24j5,104.0,115.0
ph-application-1508364558011-45431-k5j6l,171.0,192.0
ph-application-1508364558011-45486-5stcz,195.0,217.0
ph-application-1508364558011-45494-mjwvf,156.0,173.0
ph-application-1508364558011-45546-s5hwx,399.0,455.0
ph-application-1508364558011-45574-tvfl7,498.0,575.0
ph-application-1508364558011-45581-7xjwn,459.0,525.0
ph-application-1508364558011-45614-rccr6,478.0,544.0
ph-application-1508364558011-45626-f7wjd,391.0,447.0
ph-application-1508364558011-45649-8z546,22.0,29.0
ph-application-1508364558011-45659-n7j6m,658.0,865.0
ph-application-1508364558011-45712-7c8pp,29.0,35.0
ph-application-1508364558011-45733-9d2vb,729.0,730.0
ph-application-1508364558011-45741-qhpcd,562.0,708.0
ph-application-1508364558011-45775-l2rxz,71.0,77.0
ph-application-1508364558011-45778-h4rqg,26.0,32.0
ph-application-1508364558011-45831-cfqzt,24.0,31.0
ph-application-1508364558011-46093-87j9t,27.0,34.0
ph-application-1508364558011-46168-mrsvd,148.0,154.0
ph-application-1508364558011-46181-6lh6v,34.0,41.0
ph-application-1508364558011-46186-xwk98,926.0,932.0
ph-application-1508364558011-46191-bjl5n,30.0,37.0
ph-application-1508364558011-46214-bqgjd,33.0,39.0
ph-application-1508364558011-46241-x4kmr,37.0,44.0
ph-application-1508364558011-46269-s6rns,929.0,935.0
ph-application-1508364558011-46364-sqggb,1092.0,1113.0
ph-application-1508364558011-46396-vgsg4,248.0,280.0
ph-application-1508364558011-46466-87ndp,29.0,36.0
ph-application-1508364558011-46488-8rf7k,931.0,938.0
ph-application-1508364558011-46540-nn8gk,30.0,36.0
ph-application-1508364558011-46615-tlldl,33.0,39.0
ph-application-1508364558011-46637-znhg4,31.0,38.0
ph-application-1508364558011-46665-r9rq8,747.0,774.0
ph-application-1508364558011-46696-kxqt9,128.0,134.0
ph-application-1508364558011-46744-pltgb,1569.0,1696.0
ph-application-1508364558011-46796-zr9x5,29.0,35.0
ph-application-1508364558011-46834-lpj7m,32.0,38.0
ph-application-1508364558011-46991-xjfdh,30.0,36.0
ph-application-1508364558011-47041-zdkdk,129.0,135.0
ph-application-1508364558011-47090-bfndj,63.0,70.0
ph-application-1508364558011-47101-phqmr,29.0,36.0
ph-application-1508364558011-47107-g4q6k,28.0,34.0
ph-application-1508364558011-47170-rfw8f,253.0,284.0
ph-application-1508364558011-47184-fjqfz,28.0,35.0
ph-application-1508364558011-47271-sg9pw,516.0,657.0
ph-application-1508364558011-47305-wmn9t,30.0,36.0
ph-application-1508364558011-47345-8jm74,411.0,473.0
ph-application-1508364558011-47362-rsnrg,121.0,127.0
ph-application-1508364558011-47419-mvv56,29.0,35.0
ph-application-1508364558011-47478-xlj42,463.0,575.0
ph-application-1508364558011-47502-grpz9,30.0,37.0
ph-application-1508364558011-47521-bchz9,427.0,499.0
ph-application-1508364558011-47539-4js7w,27.0,33.0
ph-application-1508364558011-47621-lhc6h,30.0,36.0
ph-application-1508364558011-47640-wtzkk,28.0,34.0
ph-application-1508364558011-47645-jxhrc,26.0,32.0
ph-application-1508364558011-47660-q2gq6,40.0,46.0
ph-application-1508364558011-47714-r8jw9,27.0,33.0
ph-application-1508364558011-47803-rp2wm,25.0,32.0
ph-application-1508364558011-47850-bb8pp,28.0,35.0
