pod,queue_sec,jct_sec
ph-application-1506638472019-1631-djsp5,10.0,22.0
ph-application-1506638472019-16402-h7w7j,125.0,136.0
ph-application-1506638472019-16690-slh4r,127.0,139.0
ph-application-1506638472019-16729-wl8c9,127.0,139.0
ph-application-1506638472019-16900-xzbnt,126.0,138.0
ph-application-1506638472019-16926-754s6,126.0,138.0
ph-application-1506638472019-17082-85vhj,125.0,137.0
ph-application-1506638472019-17085-qgzhd,125.0,127.0
ph-application-1506638472019-1725-vz25p,6.0,19.0
ph-application-1506638472019-17258-x9v69,129.0,140.0
ph-application-1506638472019-17294-bdzmf,132.0,144.0
ph-application-1506638472019-17362-pd8ss,129.0,141.0
ph-application-1506638472019-1750-2mbrt,20.0,31.0
ph-application-1506638472019-17904-nz9bs,117.0,129.0
ph-application-1506638472019-17907-6cflr,118.0,129.0
ph-application-1506638472019-18084-ww9vf,118.0,130.0
ph-application-1506638472019-18207-2zg6n,117.0,129.0
ph-application-1506638472019-18276-nh2hs,117.0,129.0
ph-application-1506638472019-18470-4ggks,121.0,132.0
ph-application-1506638472019-18493-v2nmv,126.0,137.0
ph-application-1506638472019-18532-ccrxx,126.0,127.0
ph-application-1506638472019-18557-dqdzj,131.0,134.0
ph-application-1506638472019-1877-ztld2,10.0,21.0
ph-application-1506638472019-18923-tms4q,127.0,140.0
ph-application-1506638472019-18928-rk5cq,127.0,140.0
ph-application-1506638472019-19034-bm6ln,127.0,140.0
ph-application-1506638472019-19117-wjkbg,128.0,130.0
ph-application-1506638472019-19306-qlrzx,127.0,139.0
ph-application-1506638472019-19513-clwr4,130.0,132.0
ph-application-1506638472019-19556-cns8r,146.0,157.0
ph-application-1506638472019-19623-6qpc4,130.0,142.0
ph-application-1506638472019-19784-7fmc4,129.0,131.0
ph-application-1506638472019-19786-mqsdd,160.0,174.0
ph-application-1506638472019-19899-8km4d,160.0,173.0
ph-application-1506638472019-19914-c9575,160.0,173.0
ph-application-1506638472019-19951-lrshb,159.0,172.0
ph-application-1506638472019-20023-fsfl7,158.0,171.0
ph-application-1506638472019-20025-v42q7,158.0,171.0
ph-application-1506638472019-20091-9gqlj,157.0,170.0
ph-application-1506638472019-20201-6h5nf,151.0,164.0
ph-application-1506638472019-20205-4cpbw,165.0,176.0
ph-application-1506638472019-20224-hh74l,170.0,182.0
ph-application-1506638472019-20291-mj6v7,168.0,180.0
ph-application-1506638472019-20332-sjkpd,168.0,179.0
ph-application-1506638472019-20401-mlfcs,166.0,177.0
ph-application-1506638472019-20484-t4ltq,164.0,175.0
ph-application-1506638472019-20533-crsbz,174.0,185.0
ph-application-1506638472019-2079-x7vm2,4.0,5.0
ph-application-1506638472019-20861-rmzhj,174.0,187.0
ph-application-1506638472019-21399-nkfkt,171.0,184.0
ph-application-1506638472019-2144-zgl8g,4.0,15.0
ph-application-1506638472019-21465-ctkvf,170.0,173.0
ph-application-1506638472019-21505-dhp2c,170.0,183.0
ph-application-1506638472019-2154-zqjn4,9.0,20.0
ph-application-1506638472019-21808-6l2n4,170.0,183.0
ph-application-1506638472019-21917-45zwr,170.0,172.0
ph-application-1506638472019-22409-jx7f8,166.0,168.0
ph-application-1506638472019-22500-kpvqv,166.0,178.0
ph-application-1506638472019-22618-tbs5s,163.0,175.0
ph-application-1506638472019-22782-dttw7,167.0,178.0
ph-application-1506638472019-22833-sqh4s,167.0,178.0
ph-application-1506638472019-2294-j8zx8,15.0,26.0
ph-application-1506638472019-23006-fgcbj,171.0,182.0
ph-application-1506638472019-23233-lf2q2,169.0,181.0
ph-application-1506638472019-23381-ghf4w,169.0,171.0
ph-application-1506638472019-23482-jlf2h,168.0,170.0
ph-application-1506638472019-23499-8fpp2,173.0,185.0
ph-application-1506638472019-23523-m6qjn,173.0,185.0
ph-application-1506638472019-23556-srxgm,173.0,185.0
ph-application-1506638472019-23638-bkt9p,172.0,184.0
ph-application-1506638472019-23868-x6w98,176.0,188.0
ph-application-1506638472019-24322-rbqql,174.0,186.0
ph-application-1506638472019-24344-9j982,180.0,181.0
ph-application-1506638472019-24475-97wvx,175.0,186.0
ph-application-1506638472019-24615-rw9nw,179.0,191.0
ph-application-1506638472019-24628-2znq6,179.0,191.0
ph-application-1506638472019-2466-znwzp,13.0,27.0
ph-application-1506638472019-24890-fnd4q,178.0,190.0
ph-application-1506638472019-25096-6gnk5,178.0,180.0
ph-application-1506638472019-25213-pj4lv,177.0,189.0
ph-application-1506638472019-25220-52sgg,182.0,193.0
ph-application-1506638472019-25392-qrkqg,182.0,184.0
ph-application-1506638472019-25601-78v7p,181.0,193.0
ph-application-1506638472019-25750-tstjb,185.0,197.0
ph-application-1506638472019-25947-lckjv,183.0,195.0
ph-application-1506638472019-2598-dnhqv,3.0,17.0
ph-application-1506638472019-26148-p2fgl,198.0,199.0
ph-application-1506638472019-26229-8jk55,203.0,206.0
ph-application-1506638472019-26307-r5sp6,198.0,212.0
ph-application-1506638472019-26604-bdjxp,193.0,206.0
ph-application-1506638472019-26717-cbv44,194.0,206.0
ph-application-1506638472019-26756-hrrsr,194.0,207.0
ph-application-1506638472019-27276-26pbp,191.0,203.0
ph-application-1506638472019-27442-p5nlv,190.0,203.0
ph-application-1506638472019-2758-sr4sz,2.0,15.0
ph-application-1506638472019-27716-nx6kb,187.0,200.0
ph-application-1506638472019-27740-9dt6t,202.0,214.0
ph-application-1506638472019-2789-hz7rl,3.0,16.0
ph-application-1506638472019-27912-n8wpz,199.0,211.0
ph-application-1506638472019-27948-wrqpb,199.0,211.0
ph-application-1506638472019-28023-tf76z,199.0,201.0
ph-application-1506638472019-28037-kwbh9,204.0,216.0
ph-application-1506638472019-28044-sp89c,204.0,216.0
ph-application-1506638472019-28071-p8bzp,215.0,227.0
ph-application-1506638472019-28162-bkqbg,214.0,226.0
ph-application-1506638472019-28228-6prkd,214.0,216.0
ph-application-1506638472019-28352-7s7mt,213.0,225.0
ph-application-1506638472019-28770-zmbvc,212.0,224.0
ph-application-1506638472019-28791-77z75,212.0,224.0
ph-application-1506638472019-2903-c897q,3.0,16.0
ph-application-1506638472019-2905-92mq9,3.0,16.0
ph-application-1506638472019-2921-9gcq5,3.0,16.0
ph-application-1506638472019-29344-mswp8,213.0,214.0
ph-application-1506638472019-2939-fk7vj,3.0,16.0
ph-application-1506638472019-29405-g89p5,211.0,212.0
ph-application-1506638472019-29468-xcrqq,216.0,229.0
ph-application-1506638472019-2971-bm47k,18.0,31.0
ph-application-1506638472019-2986-v6gx6,17.0,30.0
ph-application-1506638472019-29936-wfmxv,205.0,218.0
ph-application-1506638472019-29974-2mxff,203.0,216.0
ph-application-1506638472019-29987-pgq4m,218.0,229.0
ph-application-1506638472019-3026-m8wdw,17.0,30.0
ph-application-1506638472019-30423-85pxn,198.0,211.0
ph-application-1506638472019-3057-p7k6g,17.0,30.0
ph-application-1506638472019-30633-bvkd5,197.0,210.0
ph-application-1506638472019-30639-2w498,198.0,210.0
ph-application-1506638472019-30687-w7w2s,198.0,210.0
ph-application-1506638472019-30757-dlgfz,198.0,210.0
ph-application-1506638472019-30904-xgw86,229.0,242.0
ph-application-1506638472019-30919-dhwm8,229.0,242.0
ph-application-1506638472019-3102-hfk8p,17.0,30.0
ph-application-1506638472019-31022-4db4r,228.0,241.0
ph-application-1506638472019-31025-xq79j,228.0,241.0
ph-application-1506638472019-31048-kpntj,226.0,239.0
ph-application-1506638472019-31067-dh428,226.0,239.0
ph-application-1506638472019-31191-b7nrc,226.0,238.0
ph-application-1506638472019-31567-mxntq,218.0,230.0
ph-application-1506638472019-31810-jgbmq,225.0,236.0
ph-application-1506638472019-31822-vbv5v,224.0,226.0
ph-application-1506638472019-3211-qmhq8,17.0,20.0
ph-application-1506638472019-32235-t9zdq,201.0,212.0
ph-application-1506638472019-32295-8nfc4,200.0,212.0
ph-application-1506638472019-32362-f8stx,199.0,211.0
ph-application-1506638472019-3240-5f8fm,17.0,30.0
ph-application-1506638472019-32418-zt5ql,204.0,215.0
ph-application-1506638472019-32508-gk6db,204.0,216.0
ph-application-1506638472019-32550-kgnsn,204.0,216.0
ph-application-1506638472019-32572-t7x7c,204.0,216.0
ph-application-1506638472019-32772-z7qpt,212.0,224.0
ph-application-1506638472019-32833-7kq87,226.0,238.0
ph-application-1506638472019-33046-lc9ck,202.0,213.0
ph-application-1506638472019-33150-77969,199.0,210.0
ph-application-1506638472019-3329-jg75s,18.0,30.0
ph-application-1506638472019-33435-djrb9,196.0,207.0
ph-application-1506638472019-33537-62v5v,226.0,239.0
ph-application-1506638472019-33570-fjktx,226.0,239.0
ph-application-1506638472019-33722-29fxc,226.0,239.0
ph-application-1506638472019-3379-qbg5h,21.0,32.0
ph-application-1506638472019-33837-rjlzv,226.0,238.0
ph-application-1506638472019-33851-vqzhr,226.0,238.0
ph-application-1506638472019-33864-t429v,226.0,238.0
ph-application-1506638472019-3406-2nztg,31.0,43.0
ph-application-1506638472019-34117-7b79m,225.0,237.0
ph-application-1506638472019-34119-tzvbn,225.0,238.0
ph-application-1506638472019-34131-gb4d9,240.0,243.0
ph-application-1506638472019-34355-tnn5r,238.0,241.0
ph-application-1506638472019-34420-ntbct,237.0,240.0
ph-application-1506638472019-34475-lcd9m,237.0,250.0
ph-application-1506638472019-34532-8p6fs,237.0,249.0
ph-application-1506638472019-34620-jz4qp,237.0,249.0
ph-application-1506638472019-34661-ks8g5,237.0,249.0
ph-application-1506638472019-34779-4z4zd,237.0,250.0
ph-application-1506638472019-34791-mfgss,246.0,247.0
ph-application-1506638472019-34844-hf86c,246.0,257.0
ph-application-1506638472019-34874-n842z,246.0,257.0
ph-application-1506638472019-35113-shjsd,248.0,260.0
ph-application-1506638472019-35115-4hqcq,248.0,260.0
ph-application-1506638472019-35121-nwhnx,248.0,260.0
ph-application-1506638472019-35284-xcrzg,257.0,268.0
ph-application-1506638472019-35339-mfkjp,257.0,268.0
ph-application-1506638472019-35388-js92g,273.0,274.0
ph-application-1506638472019-35496-5nzq7,277.0,280.0
ph-application-1506638472019-35512-8fk9x,277.0,280.0
ph-application-1506638472019-3565-l46b2,45.0,46.0
ph-application-1506638472019-35771-7dw2v,276.0,289.0
ph-application-1506638472019-35788-v6fjn,276.0,289.0
ph-application-1506638472019-35813-52jsq,277.0,289.0
ph-application-1506638472019-35887-s85rj,276.0,288.0
ph-application-1506638472019-35897-mgjgh,276.0,278.0
ph-application-1506638472019-35966-mpjn9,276.0,289.0
ph-application-1506638472019-3613-hdqkm,29.0,41.0
ph-application-1506638472019-36209-vk7sf,278.0,290.0
ph-application-1506638472019-36326-m6zwq,279.0,290.0
ph-application-1506638472019-36496-n86p9,278.0,289.0
ph-application-1506638472019-36764-cfpqb,285.0,297.0
ph-application-1506638472019-36954-kdq5n,282.0,294.0
ph-application-1506638472019-36973-nbdpq,282.0,294.0
ph-application-1506638472019-37140-hnqq6,280.0,292.0
ph-application-1506638472019-37167-v4k6s,280.0,291.0
ph-application-1506638472019-37278-52r9k,281.0,292.0
ph-application-1506638472019-37303-2wshh,281.0,292.0
ph-application-1506638472019-37364-kwpfb,280.0,291.0
ph-application-1506638472019-37379-dhppt,290.0,302.0
ph-application-1506638472019-3750-wzzv5,23.0,35.0
ph-application-1506638472019-37733-qrdq2,289.0,301.0
ph-application-1506638472019-3788-774mt,41.0,42.0
ph-application-1506638472019-37887-8ncf8,288.0,300.0
ph-application-1506638472019-37955-pqzpz,287.0,289.0
ph-application-1506638472019-38014-wm2wm,288.0,299.0
ph-application-1506638472019-38114-fknl7,289.0,301.0
ph-application-1506638472019-3819-9b2nt,20.0,32.0
ph-application-1506638472019-38193-rmt2q,290.0,301.0
ph-application-1506638472019-38423-wm5ls,289.0,300.0
ph-application-1506638472019-38690-8bn5c,298.0,309.0
ph-application-1506638472019-38775-4vspf,280.0,291.0
ph-application-1506638472019-39077-jw6dh,304.0,317.0
ph-application-1506638472019-39137-dbsdw,305.0,317.0
ph-application-1506638472019-39248-nxgjn,303.0,315.0
ph-application-1506638472019-39285-b72cw,303.0,315.0
ph-application-1506638472019-4257-kmxml,3.0,15.0
ph-application-1506638472019-4505-4kc2t,14.0,27.0
ph-application-1506638472019-4510-bjsjc,14.0,27.0
ph-application-1506638472019-4584-wtrpq,11.0,24.0
ph-application-1506638472019-4590-nj2sj,12.0,24.0
ph-application-1506638472019-4772-txlj5,10.0,12.0
ph-application-1506638472019-4898-l62zl,9.0,21.0
ph-application-1506638472019-4980-p5cfx,13.0,25.0
ph-application-1506638472019-5127-z2p6p,14.0,25.0
ph-application-1506638472019-5296-7jk2h,24.0,36.0
ph-application-1506638472019-5305-q4699,24.0,36.0
ph-application-1506638472019-5363-kq8b2,22.0,34.0
ph-application-1506638472019-5436-76vdd,22.0,34.0
ph-application-1506638472019-5644-pfr4f,22.0,34.0
ph-application-1506638472019-5732-77d6g,22.0,34.0
ph-application-1506638472019-6191-ck98p,9.0,20.0
ph-application-1506638472019-6235-7rcdl,18.0,30.0
ph-application-1506638472019-6359-mqbx6,14.0,26.0
ph-application-1506638472019-6417-sr842,14.0,26.0
ph-application-1506638472019-6545-szbw7,14.0,26.0
ph-application-1506638472019-6546-rwrg5,14.0,26.0
ph-application-1506638472019-6575-nzlls,15.0,26.0
ph-application-1506638472019-6726-n4pct,18.0,29.0
ph-application-1506638472019-6729-4brxb,28.0,41.0
ph-application-1506638472019-6740-5s2sj,28.0,41.0
ph-application-1506638472019-6761-w4pml,28.0,41.0
ph-application-1506638472019-6834-7sqkz,29.0,41.0
ph-application-1506638472019-6867-g46qz,28.0,40.0
ph-application-1506638472019-7002-7jddn,28.0,40.0
ph-application-1506638472019-7075-bc4r9,28.0,40.0
ph-application-1506638472019-7117-2st2s,32.0,44.0
ph-application-1506638472019-7118-kx7fk,43.0,55.0
ph-application-1506638472019-7207-tztg7,43.0,55.0
ph-application-1506638472019-7264-5wswz,43.0,55.0
ph-application-1506638472019-7291-9kkvn,43.0,55.0
ph-application-1506638472019-7336-tjhvt,43.0,55.0
ph-application-1506638472019-7358-8925m,42.0,55.0
ph-application-1506638472019-7367-77l2d,43.0,55.0
ph-application-1506638472019-7402-6qg28,47.0,58.0
ph-application-1506638472019-7474-gsxfr,57.0,70.0
ph-application-1506638472019-7994-vfw6d,56.0,69.0
ph-application-1506638472019-8064-9f6lk,56.0,69.0
ph-application-1506638472019-8188-xzlm6,55.0,68.0
ph-application-1506638472019-8386-lpj99,53.0,66.0
ph-application-1506638472019-8553-9pv8v,54.0,66.0
ph-application-1506638472019-8617-644wh,54.0,66.0
ph-application-1506638472019-8740-hw7sq,56.0,67.0
ph-application-1506638472019-8799-bsm6m,66.0,79.0
ph-application-1506638472019-8834-skpfd,66.0,78.0
ph-application-1506638472019-8853-mmscq,66.0,78.0
ph-application-1506638472019-8936-xdhmz,66.0,78.0
ph-application-1506638472019-9265-hj4jv,65.0,77.0
ph-application-1506638472019-9329-7gmtb,65.0,77.0
ph-application-1506638472019-9471-9rndn,65.0,77.0
ph-application-1506638472019-9682-bbvpl,69.0,80.0
ph-application-1506638472019-9793-6chlr,83.0,94.0
ph-application-1506638472019-9874-l4xvx,96.0,110.0
ph-application-1506638472019-9949-ncw9q,96.0,110.0
ph-application-1506638472019-9970-djnh4,97.0,110.0
ph-application-1506638472019-9980-nvlsx,97.0,110.0
ph-application-1508364558011-0030-w7t5p,301.0,313.0
ph-application-1508364558011-0128-t4w66,314.0,326.0
ph-application-1508364558011-0177-xb297,331.0,342.0
ph-application-1508364558011-0422-8dw8l,295.0,307.0
ph-application-1508364558011-0493-g4ncq,342.0,343.0
ph-application-1508364558011-0600-hrgff,292.0,294.0
ph-application-1508364558011-0704-mhpgr,306.0,317.0
ph-application-1508364558011-0835-g7gnh,304.0,316.0
ph-application-1508364558011-10089-qvwmv,439.0,452.0
ph-application-1508364558011-10114-zzxg7,439.0,452.0
ph-application-1508364558011-10192-j8swx,439.0,452.0
ph-application-1508364558011-10229-snl7z,439.0,452.0
ph-application-1508364558011-10254-hjllb,440.0,452.0
ph-application-1508364558011-10421-bjwwl,450.0,461.0
ph-application-1508364558011-10474-cbcx7,455.0,468.0
ph-application-1508364558011-10504-p2hgq,455.0,468.0
ph-application-1508364558011-10628-rx2nn,455.0,468.0
ph-application-1508364558011-11050-szt27,456.0,458.0
ph-application-1508364558011-11383-62dgf,435.0,448.0
ph-application-1508364558011-11467-qjbx6,433.0,445.0
ph-application-1508364558011-11653-p5vh2,433.0,445.0
ph-application-1508364558011-11688-c2827,454.0,467.0
ph-application-1508364558011-11825-v55c2,451.0,464.0
ph-application-1508364558011-12215-zbdtx,450.0,463.0
ph-application-1508364558011-12238-w67q7,450.0,463.0
ph-application-1508364558011-12399-qg6k4,449.0,462.0
ph-application-1508364558011-12466-ftprl,449.0,462.0
ph-application-1508364558011-12878-kvts7,445.0,458.0
ph-application-1508364558011-12968-zq4h5,443.0,455.0
ph-application-1508364558011-12997-zcr5h,458.0,470.0
ph-application-1508364558011-1305-257gm,293.0,305.0
ph-application-1508364558011-13117-vmlf9,454.0,466.0
ph-application-1508364558011-13246-z98wm,452.0,464.0
ph-application-1508364558011-13268-xk2kl,452.0,464.0
ph-application-1508364558011-13346-xxzd8,448.0,460.0
ph-application-1508364558011-13460-574vx,461.0,463.0
ph-application-1508364558011-13613-9tx42,459.0,471.0
ph-application-1508364558011-13628-kvrqz,459.0,471.0
ph-application-1508364558011-13900-7dhzx,462.0,463.0
ph-application-1508364558011-13952-r259z,457.0,468.0
ph-application-1508364558011-13990-lh2ql,466.0,478.0
ph-application-1508364558011-14119-lbt69,466.0,478.0
ph-application-1508364558011-14122-ms2fw,465.0,477.0
ph-application-1508364558011-1424-95k86,327.0,328.0
ph-application-1508364558011-14341-mh8pm,464.0,476.0
ph-application-1508364558011-14498-99t6j,466.0,468.0
ph-application-1508364558011-14620-2ccfg,471.0,472.0
ph-application-1508364558011-14969-s6trl,464.0,475.0
ph-application-1508364558011-14972-9s6fr,464.0,476.0
ph-application-1508364558011-14987-vm7rq,464.0,476.0
ph-application-1508364558011-14996-6w7kx,468.0,480.0
ph-application-1508364558011-15015-6nlvh,468.0,470.0
ph-application-1508364558011-15263-gldt8,469.0,480.0
ph-application-1508364558011-15504-vzg5m,464.0,465.0
ph-application-1508364558011-15538-qk57w,463.0,475.0
ph-application-1508364558011-15570-h8n2d,472.0,473.0
ph-application-1508364558011-15611-w69q9,471.0,483.0
ph-application-1508364558011-15820-jzqgb,474.0,475.0
ph-application-1508364558011-15870-vz6tf,472.0,473.0
ph-application-1508364558011-15896-hqdnc,472.0,483.0
ph-application-1508364558011-16113-hqkxb,469.0,480.0
ph-application-1508364558011-16134-h6ts9,473.0,485.0
ph-application-1508364558011-16219-bw5cl,472.0,484.0
ph-application-1508364558011-16304-694h5,478.0,489.0
ph-application-1508364558011-16339-p9gxl,482.0,493.0
ph-application-1508364558011-16356-6r9kh,482.0,493.0
ph-application-1508364558011-16517-wrlrt,487.0,498.0
ph-application-1508364558011-1678-8v87b,287.0,299.0
ph-application-1508364558011-16849-kcp7s,480.0,491.0
ph-application-1508364558011-17007-kgqr2,475.0,486.0
ph-application-1508364558011-17014-fxnmk,474.0,476.0
ph-application-1508364558011-17064-9ttn4,473.0,485.0
ph-application-1508364558011-17108-tk4zr,478.0,489.0
ph-application-1508364558011-17267-4jnwn,476.0,487.0
ph-application-1508364558011-17339-4vbqp,480.0,482.0
ph-application-1508364558011-17632-6s6f4,476.0,487.0
ph-application-1508364558011-17655-ggfxl,481.0,493.0
ph-application-1508364558011-17904-qqq4j,477.0,489.0
ph-application-1508364558011-17945-2kc8g,476.0,488.0
ph-application-1508364558011-1804-g6fpg,328.0,341.0
ph-application-1508364558011-18258-sj9bj,476.0,488.0
ph-application-1508364558011-18327-4jhd2,475.0,487.0
ph-application-1508364558011-18345-mrh8v,480.0,492.0
ph-application-1508364558011-18419-dw7nx,480.0,492.0
ph-application-1508364558011-18482-w4jcr,491.0,503.0
ph-application-1508364558011-18486-6glbn,491.0,503.0
ph-application-1508364558011-18540-8r4ds,491.0,502.0
ph-application-1508364558011-18572-ffjf8,496.0,507.0
ph-application-1508364558011-1862-zkzkz,327.0,340.0
ph-application-1508364558011-18789-b7brm,495.0,506.0
ph-application-1508364558011-1883-68l8k,327.0,340.0
ph-application-1508364558011-18922-wpslh,508.0,519.0
ph-application-1508364558011-19128-t6jkd,521.0,534.0
ph-application-1508364558011-1934-ssmjw,328.0,340.0
ph-application-1508364558011-19382-8fpsw,512.0,525.0
ph-application-1508364558011-19441-j6hfp,513.0,525.0
ph-application-1508364558011-19579-qdglr,511.0,523.0
ph-application-1508364558011-19665-4lpwc,507.0,519.0
ph-application-1508364558011-19797-nk47m,505.0,517.0
ph-application-1508364558011-20195-2cc78,503.0,515.0
ph-application-1508364558011-20217-kqkjp,519.0,532.0
ph-application-1508364558011-20330-5glt9,515.0,528.0
ph-application-1508364558011-20432-grkjj,513.0,526.0
ph-application-1508364558011-20626-mq44l,507.0,520.0
ph-application-1508364558011-20627-pht9w,507.0,520.0
ph-application-1508364558011-20810-tjksz,502.0,515.0
ph-application-1508364558011-21060-n6xcf,499.0,511.0
ph-application-1508364558011-21125-xsmjw,496.0,508.0
ph-application-1508364558011-21187-mqdjl,510.0,523.0
ph-application-1508364558011-21457-6mdsl,507.0,520.0
ph-application-1508364558011-21507-9gkp9,507.0,521.0
ph-application-1508364558011-21519-xtbmw,508.0,520.0
ph-application-1508364558011-21596-54sr7,506.0,519.0
ph-application-1508364558011-21771-4n6fc,494.0,506.0
